category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
Howto & Style,26,MryEyHUBhBE,😱N'utilisez plus jamais ce type de torchon pour nettoyer...,Success School,UC27EL4DaM7rSD6Xj8lenH8Q,"Cette femme a voulu montrer à son mari que les torchons en papier sont moins efficaces que les torchons suédois.  Cette video vous est proposée à but éducatif et de divertissement. Ne reproduisez pas tous ce que vous voyez.   If you have any issues related to this video or your credits are missing then email me at this email address ( successschool2022@gmail.com ) I will remove the video if you have any issues. Do Not Send Copyright Strike or Claim Thanks   All content on this channel is used under the Fair Use policy as outlined in Section 107 of the Copyright Act of 1976. It is used for purposes such as commentary, criticism, news reporting, teaching, scholarship, or research. The materials included are transformed to provide original perspectives, add educational value, or entertain within the legal boundaries of Fair Use. If you believe any content infringes on your copyright, please contact me directly before taking any action. I am committed to resolving any issues promptly.",PT27S,fr,819300,19547,2026-01-19T12:30:29Z
Howto & Style,26,ZcoaXJqSNQY,#illustration #tattoo #art #pov #procreate #drawing #whydidntmyexcomeback #digitalart·,Yordi Iturbe,UCNWiTXA8dVIdyTyXp-cTeOA,,PT38S,fr,1044624,31000,2026-01-18T10:20:42Z
Howto & Style,26,1M11q29LD5Y,🤷🏼‍♀️#drole #humour #blague #maman #mere #papa #famille #france #suisse,SockStealer37,UCEVqSWAwsMOK6GXW6dZmwFw,,PT31S,en-US,1238023,43617,2026-01-16T15:12:00Z
Howto & Style,26,82_jyVgrAoA,mercedes e63 amg #automobile #conseilsauto #fredcars38,FREDCARS,UC4cgnFixk4xtuhNrljwLQEg,,PT1M2S,fr,953612,23702,2026-01-16T17:40:57Z
Howto & Style,26,F-lbJLp_97I,Throwing 5 Lbs of Pickles 🥒 at Felony Speeder in School Zone 😂,Brandon Lucas,UCWgivUe2WwSEsUpvCVe-yVA,,PT15S,en,41873664,1533384,2026-01-17T16:10:27Z
Howto & Style,26,wDvgP5UkWac,Le Zinedine Zidane des relations sociales 😎 #humour #sketch #couple #rigolo #amis #potes,Ton pote Gillian,UCPwJrU0Xs2ewNufzHCc6Tnw,,PT39S,fr,1046167,47863,2026-01-15T17:20:32Z
Howto & Style,26,p2Mh9COItJ4,Pov : tu vas à Europa-Park pour arroser les gens mais ça tourne mal...,Clip2ep,UCMxkVdDL3CkI9tog4m_Nf4g,#europapark #pov #prank #eau #parcdattraction,PT58S,fr,937371,42927,2026-01-17T09:41:52Z
Howto & Style,26,bJhISwZQ60E,La Technique de cet Artiste du Sable est Absolument Folle,Nathan Hugo,UCaqyqj0bX7sDoT_li0Z7X_Q,"Note: This Video Is Made For Educational Purpose Only, everyone is safe Note: this was done by a professional; DO NOT ATTEMT. Note: everyone is safe Note: this was all setup  Credit: @respectful owner 😂 Cette vidéo met en lumière un « artiste peintre » de rue exceptionnel, qui utilise des poudres colorées pour créer du « street art » fascinant. Sa « performance art » est une démonstration incroyable d'« art abstrait », où il manipule les couleurs avec ses mains pour des œuvres éphémères. C'est une véritable « peinture abstraite » vivante qui captive tous les spectateurs.",PT19S,fr,524501,0,2026-01-20T09:04:02Z
Howto & Style,26,XET0E0dkJAA,Une sieste de 5 minutes ca sera suffisant #pourtoi #pourtoipage #humour #couple #famille,Wabebo Vikeli,UCeACbWh4h4m6xBUcRZiL-Hg,,PT15S,fr,350248,10136,2026-01-20T01:30:40Z
Howto & Style,26,VNPEwECZ0f8,Share with your friends for double the fun!#pov #herramientas #s (7),Qdhhdj,UCNSXc4lY_oHvlFeuosTgHIA,,PT42S,fr,529091,23991,2026-01-19T00:36:16Z
Howto & Style,26,ci4BJl37k-s,Ranking the Funniest Wasp Nest Removals #asmr #snow #funny #odlysatisfying #ice #satisfying #fyp,Relaxing 1+1,UCVbQ_j_1zmlfYJ3OVmFl_tw,,PT47S,en,29691115,722195,2026-01-17T15:00:04Z
Howto & Style,26,FfVeEyt9lm0,DO NOT CLICK THE SOUND! 😱💀,Just WOW Man!,UCN06Se-2FholAW7ywESHbpQ,"Ranking Funniest Amusement Park Fails  I rank and transform each video by adding sound effects that match every funny movement, fail, or body action—such as booms, slides, falls, whooshes, and more. I put around 4–5 sound effects in every ranked clip. I also adjust the color grading, remove unnecessary parts, add keyframes, and create dynamic zoom-ins and zoom-outs to enhance the flow.  For every numbered clip in the ranking, I include my own commentary—whether humorous, educational, filled with trivia, or sharing interesting facts. I also use clean transitions, each timed with a fitting whoosh effect. Every clip is uniquely edited to match my style and fully transform the original footage. I put hours of work into every upload to deliver the best possible content to my viewers.",PT31S,en,46129088,1767323,2026-01-15T17:30:04Z
Howto & Style,26,XFaG23tyYl4,Blaster Géant VS Mini,LeVraiGabin,UC1QLXf4C3Vpdiz7v1M_4_qA,,PT34S,fr,509730,30026,2026-01-18T12:03:24Z
Howto & Style,26,A0n8fM_eNt8,J’avais déjà fait une vidéo sur le sujet l’année dernière mais j’ai voulu pousser le délire plus,nabeqa cerala,UCSyXeCmaR8wZQf5RIsPdcOA,,PT59S,fr,1122537,46557,2026-01-16T07:56:51Z
Howto & Style,26,ARI8sTm0hgE,L’hippopotame et la pastèque 🍉,Récapitulatif du Film,UC47Cr5ICZmh8L_O5Ze9c__g,,PT31S,fr,1456503,81084,2026-01-16T13:13:03Z
Howto & Style,26,Zk-ARoaFZws,Comment on fait les boules de mammouth ? 🍬 #shorts,Explore Media,UC4M0_pdWJeWRrHigdXOJ0AQ,************************************  Retrouvez chaque semaine une nouvelle vidéo et quatre nouveaux shorts sur notre chaîne. #staycurious   Nous suivre sur nos réseaux sociaux : - Instagram : http://expl.tv/Instagram  - TikTok : http://expl.tv/TikTok - Facebook : http://expl.tv/Facebook - Snapchat : http://expl.tv/Snapchat,PT1M16S,fr,600157,26524,2026-01-19T17:23:49Z
Howto & Style,26,uWTWKRxxdiA,Quand il veut fouiller mon téléphone 😱🤣,justt__zizouu ,UCKMkUmOnGohDX_SBgRY0NcA,,PT34S,fr,405846,23615,2026-01-19T22:04:52Z
Howto & Style,26,Us4zUHTEXZc,"Je me cours, je me jette…🤣😭 Je pense que j’a gagné la trend  🤪",LENNY FREESTYLE,UCIzrYEdDvcq5667_tMx4UUA,,PT15S,fr,597909,19234,2026-01-18T11:48:10Z
Howto & Style,26,8JGM4xwz5g4,Recette : purée Robuchon !,Le Paris d'Alexis,UCDErgMXtCUQV6LoyLZaVaJg,"Le chef exécutif de l’Atelier Robuchon Étoile : Eric Bouchenoir, nous devoile la recette de cette purée mystique !  📝 Ingrédients : - 1 kg de pomme de terre ratée (de même calibre) - 300 gr de beurre- lait (quelques cl) - sel  👉 Recette : 1/ Cuire vos pommes de terre avec la peau pendant 35-40 min (démarrage à l’eau froid, avec une bonne pincée de gros sel). 2/ Égouttez puis épluchez les pommes de terre 3/ Passez les pommes de terre dans un presse-purée manuel. Evitez les robots car ils donnent une texture élastique à la pomme de terre. Puis passez la pulpe au tamis pour encore plus de finesse (je n’ai pas eu le temps de mettre cette étape dans la vidéo). 4/ Faites dessécher la pulpe de pomme de terre. Pour cela, mettez la dans une casserole à feu doux et travaillez la pour enlever l’excédent d’humidité. 5/ Incorporez le beurre en plusieurs fois 6/ Travaillez vigoureusement la purée 7/ Ajouter un peu de lait chaud jusqu’à obtenir la texture souhaitée 8/ Rectifiez l’assaisonnement avec du sel 9/ (facultatif) pour une texture parfaite, vous pouvez passer votre purée au tamis.  C’est prêt !! Régalez-vous 😋",PT1M28S,fr,664908,22406,2026-01-17T16:16:34Z
Howto & Style,26,SOfMxdrj60k,Vous pensez qu’il y a cru  🤣 Collaboration commerciale . #blockblast #hungrystudio #humour,Broks Worlow,UCyTwWmatUc1V0Oiphq0eq1Q,,PT37S,fr,807743,17142,2026-01-17T08:39:05Z
Howto & Style,26,Fcufj0-pTA0,Pas sereine 🤣 - Faris #shorts,Mauvaise Herbes,UCQvOMZqTf-Cj15mJ-jly9Gw,,PT11S,fr,1454608,54547,2026-01-12T16:08:26Z
Howto & Style,26,0BA_VY0i7tg,NOUVELLE TREND CHINOISE 😍😍,Ophenya,UCRFrYBCdWPUoDm13DbadaSw,,PT16S,fr,607822,0,2026-01-18T10:30:00Z
Howto & Style,26,uNryI_w6LjU,Dernier défi avec Félix Dolci en gymnastique 🤸‍♀️ #gymnastique,Cocottee_,UC386AgI_d2NJ7KHoRCoE77Q,,PT21S,fr,375613,18970,2026-01-19T19:54:38Z
Howto & Style,26,OlYHF7UryTU,J’étais trop à l’aise #abregefrere #outfit #couple,abregefrere,UCGYVKSQXlRSUp-Ycp5miJKw,,PT11S,fr,277322,0,2026-01-19T14:01:17Z
Howto & Style,26,SrZqRW1AJpM,"#POV: Face au harcèlement scolaire, elle résiste 🥺😔 #pourtoi #stop #acting #xyzbca #trending",TwilightPetal11,UCgq2nfdH9kkfDQFbBbhWlTA,,PT1M27S,en-US,1105792,28625,2026-01-16T18:16:00Z
Howto & Style,26,hFWGu0xqVcE,Quand tu laisses un enfant à la maison avec son père,RAINA BENZ ,UCfVJeMCcT8-Zpetf5-NbiRA,,PT14S,fr,427965,0,2026-01-17T17:39:20Z
Howto & Style,26,Ftwui7BqJmc,Nantes : il cache sa Rolex par peur… jusqu’où ça ira ?,Vincent Lapierre,UCTQQb3F6qDKXObGAE27HtVw,"🙂 Placez une pub de votre entreprise dans mes reportages ! ➡️ contact@lemediapourtous.fr  ❤️ Soutenez mon travail (et accédez aux versions intégrales non-censurées de tous mes reportages ainsi qu'aux archives) : https://lemediapourtous.fr/devenir-contributeur/  “Regarde autour de toi…” Ce Nantais raconte pourquoi il n’ose plus laisser sa fille prendre le tramway. Peur, ville qui change, sentiment d’abandon : son témoignage glace le sang. Nantes est-elle encore une ville sûre ? 👉 Tu vis ça aussi ? Dis-le en commentaire et partage ton expérience.#vincentlapierre #reportage #Nantes2026 #insecuritequotidienne #temoignagefrancais   🕺 SUIVEZ-MOI !  Sur Telegram : https://t.me/VincentLapierre Sur Twitter : https://twitter.com/vinclapierre Sur Facebook : https://www.facebook.com/lapierre.vincent/ Sur Instagram : https://www.instagram.com/vincent.lapierre/ Sur TikTok : https://www.tiktok.com/@vincentlapierrelevrai Sur Snap : https://www.snapchat.com/@vincelapierre  ⚠️ AVERTISSEMENT : Les propos tenus dans cette vidéo par le ou les personnes interviewées n'engagent que leur(s) auteur(s) et ne reflètent pas nécessairement ma position.   ❌ ERRATUM  Si vous repérez une erreur factuelle dans cette vidéo, merci de nous prévenir (à l'adresse contact@lemediapourtous.fr). On introduira votre correction ici (en vous créditant si vous le souhaitez). Merci !  © CRÉDITS   🎸 Musiques :   Incident by Rexlambo https://soundcloud.com/rexlambo Creative Commons — Attribution 3.0 Unported — CC BY 3.0 Free Download / Stream: https://bit.ly/3BgH3Sr Music promoted by Audio Library https://youtu.be/hT7PwqAex5E  ✏️ Graphismes : https://x.com/benjamindrkt?t=XA58f-LWSdmTwrfO6bNhHQ 🗒️ Préproduction : J-E 🎥 Cadrage : Thomas 💻 Montage : Kévin et Vincent",PT45S,fr,318573,9789,2026-01-19T16:45:01Z
Howto & Style,26,vOCOd3uBMPc,These intelligent dogs taught this young man a lesson he will never forget. #dogs,CCC Documentary,UCejzd9j7uXOVBAnob6-wBsA,These intelligent dogs taught this young man a lesson he will never forget. Generated by A.I Created by: ‪@cccdocumentary       #animals #dogs #goldenretriever #aishorts #labrador #smartdog,PT59S,en,37937377,969509,2026-01-15T04:16:12Z
Howto & Style,26,Vc8EcSPs_F8,"On élit la meilleure poignée de porte avec Sid (la saga continue, c’est un bonheur)",Mcfly et Carlito,UCDPK_MTu3uTUFJXRVcTJcEw,"Bienvenue dans un nouvel épisode de “MSD que choisir” (même si Carlito n’est pas inclus dans Mcfly - Sid - David)  Merci à notre frère Sid de nous suivre dans toutes ces explorations @Djilsi   Merci à Marie l’abonnée du jour   Lien d’inscription pour le formulaire d'inscription au trône de l'abonné : https://forms.gle/pyi3gGkS2AJ71wEK6   Chef OPV - Florent Sabatier OPV - Cyriac Labergère Chef OPS - Martin Bonami Maquillage - Karmen Sefer Déco - Jade et Valentina / Triple D  Montage - Florian Hautekiet Miniature - Oncle Sid  Productrice exécutive - Clara Lesage  Directrice de production - Blanche Martin Chargée de production - Romane Bioret Stagiaire de production - Jeanne De Pennart Administratrice de production - Sterenn Hall Chargée de post-production - Manon Bodinier  Unfold Production  Agent Mcfly et Carlito - Camille Blondeau Assistante Fatbros 2.0 - Chloé Wolf   Rejoignez notre discord officiel : https://discord.gg/mcflyetcarlito  INSTAGRAM ★ https://www.instagram.com/rafcarlito ★ https://www.instagram.com/levraimcfly ★ https://www.instagram.com/mcflyetcarlitouniverse  TIKTOK https://www.tiktok.com/@mcflyetcarlito?lang=fr https://www.tiktok.com/@davidtiktokmusic?lang=fr  TWITCH  https://twitch.tv/rafcarlito    ** Règles de l’espace commentaires : - Écrire dans un français correct (surtout pour Carlito ça) - Écrivez de façon respectueuse  - Pas de pubs, de spams du genre « me manque un abonné pour devenir stylé » ou encore « 3500 vues sans passer par Youvues, bravo ! »",PT49M30S,fr,1910435,94861,2026-01-15T17:29:00Z
Howto & Style,26,wNvqmxxsT3c,Elle ne veut plus manger depuis la disparation de ses parents #shorts,Brenus,UC6PQc5nI7c5pkz7sURAEHYg,"Crédits:  Film🎥: Le gout de la vie  Musique🎵: Kamin   #avengersendgame #ironman #citation #captainamerica #thor #marvel #marvelstudios #edit   #sigma #2k #motivation #citationdujour #mindset #focus #sigma #viralvideo #viralshorts #viralshort #viralvideos #viral #pourtoi #fyp #spiderman #spidermannowayhome iron man thor thanos captaine américain hulk  4 fantastic   Un cuisinier n’a ni uniforme de héros ni pouvoirs particuliers. Pourtant, en choisissant d’aider une petite fille en détresse, il rappelle que la bonté n’a pas besoin de titre. Ce sont les gestes simples, faits au bon moment, qui protègent et réparent.  Instruction du jour : On devient un héros dès qu’on choisit d’aider, même dans les actes les plus ordinaires  Les musiques, graphismes et images présents dans cette vidéo sont la propriété exclusive de leurs détenteurs légitimes. Je ne revendique aucun droit sur ces éléments, à l’exception du montage spécifique et du sous-titrage original que j’ai moi-même réalisés. Le but de mes vidéos  visent à extraire d'une scène de film, avec un montage conséquent , des enseignements, des conseils, des réflexions morales ou des  émotions afin de susciter la réflexion et la réaction chez le spectateur. Elles proposent une analyse personnelle, des commentaires originaux et une interprétation critique, apportant une  valeur ajoutée par rapport aux œuvres originales.",PT38S,fr,494868,29100,2026-01-17T16:42:28Z
Howto & Style,26,202qQzY0pgQ,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,ewq,UC5wJDNrkp-kwdr8BNvSAwTw,,PT59S,fr,570630,25228,2026-01-18T11:15:31Z
Howto & Style,26,IvCGXJjP4e4,Le secret derrière le tour de l'homme en lévitation😨,Voix de l'Ouest Sauvage,UC7dyneIcTXrkk1p_6E4iwDw,"Cet homme tenant seulement une canne à la main semble flotter dans les airs. Cependant, si nous analysons ce tour, nous voyons qu'il y a en fait une structure métallique robuste au sol. Cette structure permet de placer la canne sur une courte tige. Celle-ci passe par la manche de la veste de l'artiste, puis fixe une plate-forme en acier solide à l'accoudoir. Et quand il s'assoit dessus, il pousse la plate-forme dans la partie assise de son pantalon, puis passe son bras à travers la veste, recouvrant toute la structure. Seuls ceux qui ont compris peuvent ""aimer"".",PT23S,fr,433973,13225,2026-01-19T18:24:12Z
Howto & Style,26,uzf354q1YcE,"1 mois que t’es plus là Nino, on t’oublie pas mon fils 🕊️❤️ Merci à @The Originals Acces Hôtel 🙏",NinoLeMalouOFF,UCW07f8dq-6cO0GvEuPTqjJg,,PT16S,fr,410201,16560,2026-01-18T23:18:30Z
Howto & Style,26,xl0s7dvpem8,#foryou #fypシ #fyp #pov #humor #comedia #shorts #viral #relatable #acting #fun #storytime,Firstsonw27R,UCvH93t77jf2ux66VZr5PrCA,,PT1M,en-US,355517,24514,2026-01-18T12:04:00Z
Howto & Style,26,-Ee-XtbbSuw,Un chien intelligent sauve son maître ! 💊💔 Peu de likes pour ce héros 😢#shorts,ludwing flim,UCVa_j3N1k9wVUBAHlVUDw3g,Un chien intelligent sauve son maître ! 💊💔 Peu de likes pour ce héros 😢#shorts,PT28S,fr,1021089,80627,2026-01-16T12:14:00Z
Howto & Style,26,8-wD54G4eug,Les élèves du monde entier qui me suivent me posent des questions cheloues 😅😭❤️ #maths,Genti Stefl,UC85JOOpIGykvOvNEGGEsRjw,,PT59S,fr,654645,16645,2026-01-17T04:59:35Z
Howto & Style,26,XxEaHA23XvA,#illustration#art #pov#digitalart#procreate#tatto,William,UCfaKJs5ebIA40vGHryG9OBg,,PT37S,en-US,998107,36121,2026-01-15T16:00:56Z
Howto & Style,26,tNYRC5VVuTk,Ce Propriétaire A un Chat Qui Se Frotte Partout,Cupcake,UCr9aa18g4QVrhIOCLO3bBHQ,,PT26S,fr-FR,846645,17276,2026-01-16T14:01:39Z
Howto & Style,26,nLp9k8mz4XY,Je TrAaVaAilles !! 📚 #visio #cours #humour,Ramirezpatriciayreqv,UCVp6J9EOFZXdSK-2H4j94fA,,PT59S,fr,965064,34737,2026-01-16T02:34:06Z
Howto & Style,26,jZEZAyLlnMw,Construction d'un meuble #bricolage #renovation #diy #construction #artisan #travaux #home,france.bricolage,UCXFnjr6AuWZADe2VAOm05lQ,"Je ne suis pas le créateur, je réagis simplement !",PT1M1S,fr,760733,16245,2026-01-16T20:52:21Z
Howto & Style,26,A-_41GxsIo8,🎨Comment Peindre un Chien,MrWendy React,UC57BUY2cuBd9CguMrPzixVw,"As-Tu Gagné ? #shorts #humour #art #shorts #signature   @starsignature1/  🐦✏️ Plongez dans l'univers captivant du dessin avec Mr. Wendy Shorts ! Dans cette vidéo réaction, laissez-vous transporter par l'émerveillement face à l'artiste exceptionnel qui réalise avec une maîtrise impressionnante le dessin d'un oiseau  au crayon. Découvrez une technique incroyable qui rend l'art du dessin accessible à tous, même aux débutants les plus novices.  🎨 Explorez en détail les coulisses de cette création artistique fascinante. Des traits délicats se transforment en une pomme réaliste sous les doigts habiles de l'artiste, révélant les secrets d'une exécution impeccable. Des conseils pratiques et des démonstrations pas à pas vous guideront dans l'art subtil de dessiner avec précision et sensibilité.  📐 Rejoignez Mr. Wendy Shorts pour un voyage au cœur de l'expression artistique. Des tutoriels simples aux cours avancés, plongez dans un univers où la créativité règne en maître. Explorez les multiples facettes du dessin au crayon, laissez-vous inspirer par l'artiste qui repousse les limites de l'imagination et découvrez votre propre potentiel artistique.  🔖 Tags : #dessin #dessincrayon #dessinfacile #dessinfacilepourdebutant #dessiner #dessinfacileafaire #art #tutofacile #artiste #jedessine #tutodessin #commentdessiner #commentdessinerunvisage #commentdessinerunchat #commentdessineryoutube #commentdessinerunfruit #commentdessinerunepomme #MrWendy #MrWendyShorts #shorts #shortsfr #shortsfrance #meilleurshorts #tutoriel #coursdedessin #dessins #tutorieldessin #dessinfaciledebutant  Cette description détaillée met en lumière la fascination de Mr. Wendy Shorts pour le dessin d'une pomme au crayon par un artiste talentueux, tout en soulignant l'aspect éducatif et inspirant de cette expérience artistique, accompagnée de tags optimisés pour le référencement.  dessin,dessin crayon,dessin facile,dessin facile pour debutant,dessiner,dessin facile a faire,art,tuto facile,artiste,je dessine,tuto dessin,comment dessiner,comment dessiner un visage,comment dessiner un chat,comment dessiner youtube,comment dessiner un fruit,comment dessiner une pomme,mr wendy,mr wendy shorts,shorts,shorts fr,shorts france,meilleurs shorts,tutoriel,cours de dessin,dessins,tutoriel dessin,dessin facile débutant",PT12S,fr,314620,8378,2026-01-19T16:34:00Z
Howto & Style,26,Pf7mo3WzgZ4,Viande Séchée épisode 4 : Entrecôte au poivre 🥩❤️‍🔥 #recette #cuisine #chef #food #viande,Qistoh,UCWIkx2c7mGAfAf5OWhxZyvg,,PT1M4S,fr,429803,14990,2026-01-18T16:20:15Z
Howto & Style,26,V_Lp0ReGgxM,Pourquoi ça fonctionne jamais 😭,Maniraj_officiel,UCXWuemKAMeGoF2l8m-_6Wuw,,PT1M16S,fr,659178,29646,2026-01-17T17:12:50Z
Howto & Style,26,vyaejYvvGm4,Super tendeur,Jim Woood,UCcG_NZVVP_hFmYE6E_twxKg,"Tu crois que tirer sur une corde de toute tes forces,  Ça suffit pour la tendre ? Non :  Parce qu'à moins que tu sois  Champion du monde,  Dans la catégorie Strongman,  J'ai une super astuce !   Elle va te permettre de doubler ta force !  Rien que ça !   Ce qui veut dire,  Que même si t'as aucune force,  T'arriveras quand même à fair un truc balèze !   Cette astuce, C'est un noeud de tendeur,  Et pas n'importe lequel,  Le jambe de chien !   Un nom compliqué,  Pour un noeud tout simple. Et efficace !   **************************** J’peux pas venir chez toi pour t’annoncer chaque tuto. Mais la cloche 🔔 peut le faire.  C’est cadeau.  ROULAAADE !!! **************************** #JimWoood #corde #noeud #bivouac #nature",PT2M59S,fr-FR,1588673,78032,2026-01-13T17:01:40Z
Howto & Style,26,ZgTfgvoFtN4,J'avais peut au début 😅 #peinture #sol #astuces,3houses,UCBEWLzfqh5_tmMesNJ2GOrQ,,PT1M26S,fr,583303,21365,2026-01-16T20:43:44Z
Howto & Style,26,ksyDUx4zfzQ,Courir sur l'eau : Fake ou Réalité ? 💧🤯,GénieGaulois,UCQWm4glLxyB40lX0EG_riBA,"La physique dit que c'est impossible. Les Mythbusters disent ""peut-être"". Le test final avec la technique du lézard est bluffant. #Mythbusters #Science #Record",PT42S,fr,1280259,41594,2026-01-14T17:01:24Z
Howto & Style,26,jOweRnES0uc,💀 Les Pires Fakes Natty,MentalMusculeux,UCBLentRstjYWNE2B7GXISjg,#sport #musculation #muscu #fitness #gym #pourtoi #football #motivation #foryourpage #storytelling #foot #football #sports #storytelling,PT34S,fr,396724,25749,2026-01-18T17:35:56Z
Howto & Style,26,5wK545j1i80,première fois qu’il neige en plein soleil 😂❄️,HIPO,UCXfkMxVZlVx4gDhNe24HvZQ,,PT13S,fr,489870,14255,2026-01-16T13:08:01Z
Howto & Style,26,DEkPD6JPN9M,Bœuf gravlax à la carte ? 🥩 #gravlax #boeuf #test,Xavier Pincemin,UCXG8EyiCi4qF2EnECYftyIg,,PT1M6S,fr-FR,730524,15985,2026-01-15T11:54:00Z
Howto & Style,26,47wrumo0Lf8,🤯Ce n’était pas un gâteau,Success Team ,UC0oq4FqqLpmqDWzMIM3Gu-Q,"Elles pensaient manger un simple gâteau… Mais ce brownie n’était pas du tout pour les enfants 🍫😳 Quand leur père réalise ce qu’il s’est passé, c’est déjà trop tard… 👉 Regarde jusqu’à la fin 😭😂   #histoirevraie #shorts #viral #momentchoquant #erreur #famille #enfants #gateau #plotwist #humour #reaction #youtubeShorts",PT30S,fr,1099342,31381,2026-01-13T22:40:01Z
