category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
Entertainment,24,k5XoZKyhl5Y,Ce mec me drague pour son pote ?! 🤨 #helydia #twitch #pourtoi,Helydia,UCYP7NiekhNAGv1NOjcJQLvA,Contact : Contact@Helydia.fr  💖 S'abonner ➜ https://www.youtube.com/@helydiaa   🎥 Twitch ➜ https://www.twitch.tv/helydia 🐤 Twitter ➜ https://twitter.com/helydiaa ⚫ TikTok ➜ https://www.tiktok.com/@helydiaa 📷 Instagram ➜ https://www.instagram.com/helydiaa/ 🔵 Discord ➜ https://discord.gg/hely,PT52S,fr,468690,40732,2026-01-19T17:01:14Z
Entertainment,24,Xb36PiZyy5Y,#fyp #pourtoi #humour #enfant #sketch #cambrioler,Liebler Ricker,UCa7jsMaMcsB0xooSbv321pQ,,PT23S,fr,969380,17400,2026-01-16T07:58:20Z
Entertainment,24,FwwVD0V9kLc,LES DIFFÉRENTES TECHNIQUES DE TRICHES UTILISÉES PAR LES MARQUES POUR LES PUBLICITÉS 💀😳,Lil McQueen,UCiWsKciZy6GJhON0ICrmjPg,,PT1M5S,fr,954235,47904,2026-01-17T14:00:32Z
Entertainment,24,xCQqwGum3rk,T’as déjà essayé de duper ta mère #humour #parodie #maman Collaboration commerciale avec,Broks Worlow,UCyTwWmatUc1V0Oiphq0eq1Q,,PT59S,fr,658796,23013,2026-01-18T08:17:41Z
Entertainment,24,S3qU6zpTJqo,Legendary Bruce Lee Coin Demo Leaves Host Speechless!,Built Different,UChoCV8QERjnhTKV5c4bwBJg,"""Watch Bruce Lee’s legendary precision in action with a 1970s TV show coin demonstration! Bruce Lee–inspired martial artist showcases his incredible speed, focus, and control by moving a coin with a single finger strike, leaving the host and audience in absolute shock.  This demonstration highlights not only his unmatched hand speed but also his mastery of mind-body control, Jeet Kune Do philosophy, and explosive precision. Witness why Bruce Lee was truly Built Different.  🎥 See more Bruce Lee inspired demonstrations on Built Different:  **Authentic References on Bruce Lee’s Speed & Demonstrations**  • Bruce Lee’s legendary lightning‑fast coin trick and speed demonstrations   https://vocal.media/fyi/why-many-consider-bruce-lee-super-human  • Bruce Lee’s one‑inch punch demo at Long Beach International Karate Championships   https://en.wikipedia.org/wiki/Long_Beach_International_Karate_Championships  • Physics & biomechanics behind his explosive power (Science breakdown)   https://archive.nerdist.com/bruce-lees-physics-one-inch-punch-science/  • Bruce Lee’s actual TV interview appearances in the early 1970s   https://en.wikipedia.org/wiki/Bruce_Lee%3A_The_Lost_Interview  • Bruce Lee unusual feats and demonstrations (IMDb trivia)   https://www.imdb.com/name/nm0000045/trivia/  #BruceLee #CoinDemo #BuiltDifferent #MartialArtsLegends #JeetKuneDo #ExplosivePrecision #MindBodyControl #1970sTV #LegendaryMartialArtist #MartialArtsScience",PT15S,en-US,22230207,696476,2026-01-17T00:15:06Z
Entertainment,24,TeMkbeBdCeM,#foryou #story #humor #funny #pov,Rosesyp ,UC0g97yrJ0WL2MleFT1OgnyQ,,PT1M,fr,761372,28597,2026-01-17T15:41:55Z
Entertainment,24,-2Tv9bCmjKY,On dirait pas...🤣🤣,Julien_story,UCM2VgKMCy-JMSMPw-tN1xww,,PT35S,fr,1385815,48701,2026-01-13T16:00:01Z
Entertainment,24,gNz7DHkLELM,#fun #shorts #fyp #reaction #viral #wow #challenge,Nituvi Muzosu,UCQopjxCeSbMZ5GE_UUtTwAQ,"📖🎬🌟 Relaxation & Creative Disclaimer  The channel shares content to entertain, provide calming visuals, and inspire creativity. Illegal content is not promoted 🚫. Some materials follow Fair Use guidelines. All rights remain with original creators ✉️. 📌 Copyright Notice:   All rights belong to their respective owners.   If you own the rights to any content featured in this video, please contact me directly, and I will remove it immediately.",PT16S,fr,336588,9000,2026-01-19T12:01:27Z
Entertainment,24,_cT7O0Swbbw,#acting#fypシ#viral #pov #humor #comedia#drole#miseenscene #pharmacies,Natalie DQ520,UCIh7870x-SSKyxBr_gGQjGQ,,PT59S,en-US,755160,32611,2026-01-16T14:40:00Z
Entertainment,24,Z-n4uoXm8ME,Jones vs. Hurst | Police Academy 5 😅😅😅,CINEMAnuel,UCzPTf0OWQgv7shg0kz8YkbA,"Larvell Jones (Michael Winslow - die menschliche Soundeffekte/Beatbox) rächt sich an Commander Hurst (George Robertson), nachdem dieser seinen Sitz im Flugzeug zum Schlafen ziemlich weit nach hinten lässt und Jones den Platz raubt. Lustiger Clip aus Police Academy 5: Auftrag Miami Beach (OT: Police Academy 5: Assignment Miami Beach). Viel Spaß!  #PoliceAcademy5 #MiamiBeach #Hurst #Jones #80erKomödie  #RetroFilm #Lustig",PT23S,en,20422770,598064,2026-01-13T15:51:24Z
Entertainment,24,6rObmPg-FII,HE DIDN’T EVEN NOTICE! 😏😱🍫 #shorts,Jasmin and James,UC5OVPGQqCUm0CCyVzELGITQ,,PT30S,en,88969893,1436945,2026-01-13T14:00:22Z
Entertainment,24,Ksj68CCNG9M,Il va falloir être plus précis. 🤣,SerendelleLL,UCkTjA1GY6FgMYP7jWPXihhQ,,PT32S,en-US,588575,20528,2026-01-16T23:49:00Z
Entertainment,24,cy8dQZTld1c,Comment ma famille me voit 😂,L'étoile Noire,UCky8Z5AYEHA55-r2TFNC_KA,→ Ma boutique et vidéo personnalisée : Laboutiquelen.com  → Instagram : https://www.instagram.com/etoilenoire__/  → Contact (pro uniquement) LenBusinessCorp@gmail.com  → Any Copyright issue ? Please Feel free to contact me on social to get the problem solved  → Tik Tok : https://www.tiktok.com/@lenytb  → Twitter : https://twitter.com/etoilenoire01,PT11S,fr,490011,19755,2026-01-18T11:12:36Z
Entertainment,24,HWyI0RCISEE,Quand ce sera mon tour d’être parent:,Assountïna,UCR5PY0zSAYfV8C5nGxZ8hWw,,PT31S,fr,602551,36484,2026-01-18T02:43:08Z
Entertainment,24,YglQEhoBC60,SON EXAMEN FINAL ÉTAIT IMPOSSIBLE ! 😱🚒🎓,Neezay 2.0,UCEhEgGDe_NW7cqlvArK6VLg,Neezay 2.0 #shorts   Mail PRO : neezshorts@gmail.com,PT33S,fr,1123857,68025,2026-01-16T17:01:04Z
Entertainment,24,GRFl1-Ut3Qg,On est bien pressé de rentrer chez soit après#shorts #youtubeshorts #shortsforyou #viralshorts#fyp,fnsbsfhg,UCwl63M3kZVP98ICd4PdVLQA,"⚠️Only for Entertainment purpose :- ✅    DISCLAIMER: This Channel does not promote any illegal product, content, or platform, doesn't encourage any kind of prohibited activities. All contents provided by this channel are meant for EDUCATIONAL purposes only      Disclaimer: This Channel Does Not Promote Any illegal content, all contents provided by This Channel is meant for EDUCATIONAL and News Update purpose only. The content is based on individual research.      Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.  am not the real owner of all the videos shown on our channel and all the credits go to the respectful owner.      In case of copyright issues, please contact us for Credits or Removal.",PT1M21S,fr,387363,15820,2026-01-20T02:29:16Z
Entertainment,24,Uvh_bSiSGs4,#youtube #youtubeshorts #fyp #foryou,sfngoka,UCZG6LhMKloxYnqTlUx1snKA,"⚠️Only for Entertainment purpose :- ✅  DISCLAIMER: This Channel does not promote any illegal product, content, or platform, doesn't encourage any kind of prohibited activities. All contents provided by this channel are meant for EDUCATIONAL purposes only   Disclaimer: This Channel Does Not Promote Any illegal content, all contents provided by This Channel is meant for EDUCATIONAL and News Update purpose only. The content is based on individual research.   Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use. am not the real owner of all the videos shown on our channel and all the credits go to the respectful owner.   In case of copyright issues, please contact us for Credits or Removal.",PT43S,fr,994718,21747,2026-01-16T09:31:25Z
Entertainment,24,EXxZ1HEkH3g,#humour #prof #école #education #drôle #classes,Jeremteach,UCxlcM75FFYK2uIQWQ4qkSUg,,PT23S,fr,334307,21693,2026-01-19T15:28:47Z
Entertainment,24,uEXkxDuFLgc,#fyp#foryou#funny#pov #humour#comedia#povacting,Josh84MH,UCtR0fL-oWHq0gOCZUiA-ytQ,,PT26S,en-US,1147662,40839,2026-01-13T13:18:00Z
Entertainment,24,EZNyOAMjrmk,Mais qui fait les devoirs à la maison ? #humour #shorts.,funnyDaphne789,UC2Ab0DOLIMnuYZ-iEfRz8WA,,PT52S,en-US,371396,31089,2026-01-17T13:05:01Z
Entertainment,24,yFnYgYlNBOQ,🤫N'essayez jamais de défié ce garçon à la dance...,Success School,UC27EL4DaM7rSD6Xj8lenH8Q,"Ce garçon est un véritable grand danseur mais cet homme a voulu le défier sans savoir.  Cette video vous est proposée à but éducatif et de divertissement. Ne reproduisez pas tous ce que vous voyez.   If you have any issues related to this video or your credits are missing then email me at this email address ( successschool2022@gmail.com ) I will remove the video if you have any issues. Do Not Send Copyright Strike or Claim Thanks   All content on this channel is used under the Fair Use policy as outlined in Section 107 of the Copyright Act of 1976. It is used for purposes such as commentary, criticism, news reporting, teaching, scholarship, or research. The materials included are transformed to provide original perspectives, add educational value, or entertain within the legal boundaries of Fair Use. If you believe any content infringes on your copyright, please contact me directly before taking any action. I am committed to resolving any issues promptly.,",PT27S,fr,1274457,29919,2026-01-15T19:25:34Z
Entertainment,24,bL3lReMWpT8,Les Lapins Béliers Sont Des GROSSES CHOCHOTTES 😂🐇 #shorts,Kumo,UCmEZiiCxlATuFcTZdeAX6zA,"Les lapins béliers sont l'incarnation de l'animal de compagnie mignon. Entre leurs oreilles qui leurs tombent devant les yeux, leur petite tete de lapin trop mignon et leur comportement de boule d'amour, tout le monde en est fan ! Par contre il y a des choses ultra importantes à connaitre sur eux avant d'en vouloir un !! 🐇  #lapin #lapins #rabbit #bélier #mignon #animal #animals #animaux #incroyable #nature #kumo",PT1M2S,fr,294292,24369,2026-01-19T23:00:46Z
Entertainment,24,5iY3uL9vbBk,#relatable #skit#comedy #funny#shorts #pov #humour #lego #memes #storytime #humor #edit #food,ct64,UC8FBz419N7gXp9pvK4nKA-Q,,PT46S,fr,889831,17904,2026-01-16T06:56:15Z
Entertainment,24,f6JpjCY7QU8,Du coup on fait quoi ? 🤣,Lennon,UC4gV_ujKk_07ypEqSJtEBeg,,PT50S,en-US,504625,24394,2026-01-17T15:01:14Z
Entertainment,24,ClzR98s4Jkg,🤣 Il suit la Mauvaise Personne,MentalMusculeux,UCBLentRstjYWNE2B7GXISjg,#sport #pourtoi #foryou #foryourpage #storytelling #edit #karma #foot #football #motivation,PT20S,fr,216748,12021,2026-01-20T18:57:33Z
Entertainment,24,EEyZOr-WyC4,“Il se fait avoir par un agent… et son chien saute par la fenêtre😭””#anime？#movie#foryou,Quiverith Film,UCzegsdZHQ5s93VtaE2Ae-Pg,,PT46S,fr-FR,609387,27440,2026-01-15T09:08:24Z
Entertainment,24,oMP2TEF1_lw,« Met la main dedans »😂,SUPERFLU,UCCmGQTHtgEMlZda1hUi7uuQ,"⚠️ Avis aux ayants droit ©️ Si vous êtes le titulaire des droits d’un contenu apparaissant dans cette vidéo et que vous estimez qu’il est utilisé de manière inappropriée, veuillez me contacter à l’adresse suivante : contact.velvetagency@gmail.com. Sur simple demande et sans débat, je m’engage à retirer immédiatement le contenu concerné.  📌 Crédits et sources Lorsque le ou les auteurs sont identifiés, les crédits sont mentionnés dans la description, le titre ou dans la vidéo elle-même. Aucun contenu n’est revendiqué comme étant original sauf mention contraire.  ⚖️ Utilisation équitable (Fair Use) Certaines vidéos de cette chaîne peuvent inclure des extraits d’œuvres protégées à des fins de commentaire, d’analyse, de critique ou d'information. Cela entre, autant que possible, dans le cadre du fair use ou des exceptions légales prévues par la législation applicable. Aucun usage n’a pour but de nuire à l’auteur original.  🚫 Clause de non-affiliation et de non-commercialisation Cette chaîne n’est pas monétisée. Aucun revenu n’est tiré de l’exploitation des contenus. Cette chaîne n’est affiliée à aucun ayant droit ni entreprise citée.  #humour #drole #blague #mdr  #rire  #frenchhumour #sketch  #humoristique  #videodrole #mourirderire #suprfl #memes #snapdrole #snapfr #humourmemes #tiktokfr #tiktokfrance   humour français, video drole, blague marrante, sketch comique, comédie française, rire garanti, humour 2025, meilleure video humour, moment marrant, youtubeur drole, humour absurde, parodie française, video humour 2025, stand up français, humour noir, superflu, superfl, suprfl",PT30S,fr-FR,788777,25744,2026-01-14T20:00:49Z
Entertainment,24,TU8xsOh1UCQ,Ta tête ne va pas avec ton corps 😂 | Brice de Nice #film #cinema #comedie #humour #fr #brice #r,Top100comedy,UC7SqPCTzZSo2CkCMgPmeyaA,,PT45S,fr,542473,16454,2026-01-15T17:00:49Z
Entertainment,24,V80nSwwkTvs,On continue  🤣🤣 #humour #pourtoi #foryou,Ameli Khawari,UC6kOwGxxlLM0d6zQz-v_gNg,,PT59S,fr,997886,43281,2026-01-15T03:28:57Z
Entertainment,24,ZBhrynGSW3g,POV : TU FAIS LA STAR ACADEMY AVEC TON PÈRE 🤦🏼‍♂️ #humour #sketch #sœur #drole #papa #chant #star,Casey & Tess (et Papa),UCOTFyq9dWeQdaRleHeiJHDw,,PT1M27S,fr,668251,39467,2026-01-19T16:16:03Z
