category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
News & Politics,25,9FFuIU0Xj-Y,Débat avec Jean-Noël Barrot sur l'actualité internationale,JEAN-LUC MÉLENCHON,UCk-_PEY3iC6DIGJKuoEe9bw,"Jean-Luc Mélenchon est intervenu sur France 2 à l'occasion d'un débat avec Jean-Noël Barrot sur l'actualité internationale, le 20 janvier 2026.  **SUIVEZ-MOI SUR** - Twitch : https://www.twitch.tv/jlmelenchon  - Tiktok : https://www.tiktok.com/@jlmelenchon   - Facebook : https://www.facebook.com/JLMelenchon/  - Twitter :  https://twitter.com/JLMelenchon - Instagram : https://www.instagram.com/jlmelenchon/ - Threads : https://www.threads.net/@jlmelenchon  - Whatsapp : https://whatsapp.com/channel/0029VaF8ghIFsn0hWYzCAy37 - Bluesky : https://bsky.app/profile/jlmelenchon.bsky.social",PT23M17S,fr,186201,7482,2026-01-20T20:21:16Z
News & Politics,25,mGnYrSJJi2I,Devra-t-on affronter Trump au Groenland ? Alain Bauer invité de LCI,LCI,UCewhc0fvja891XkpIPGRMxQ,"Donald Trump a affirmé, lundi 20 janvier, que les dirigeants européens ne vont pas ""résister beaucoup"" à son projet de s'emparer du Groenland.  📺 Retrouvez LCI sur le canal 15. Le meilleur de l'info, de l'analyse, du décryptage et tous les grands événements en direct.",PT31M8S,fr,202305,2250,2026-01-20T10:15:57Z
News & Politics,25,nb2l_ddJ5-Y,Поставила всех на место! #новости #война #россия #украина #сво #новини #війна #росія #україна #ai,ПОДСМОТРЕНО,UCFBCeLsELb8rGStNRTkYYdQ,Видео создано с помощью искусственного интеллекта (ИИ). Сцена является художественной интерпретацией и стилизацией под телевизионный формат. Не является реальным новостным выпуском или заявлением реальных лиц.,PT11S,ru,7803096,270492,2026-01-16T13:22:21Z
News & Politics,25,DooGySZk78E,حملة مغربية لترحيل الأفارقة غير النظاميين الى بلادهم #حملة #ترحيل #الأفارقة #المغرب,DailyNews 24,UCt4wlXs6Ch3KNYpN7X6GJmA,,PT24S,ar,326822,9422,2026-01-19T18:44:15Z
News & Politics,25,qM_uFnKdKdQ,Trump humilie (encore) Macron - JT du mardi 20 janvier 2026,Chaîne officielle TVL,UCyamXi0qEQJghCjJbj__aWQ,"Voilà déjà un an que Donald Trump a réinvesti la Maison Blanche. A mi -chemin des élections de mi-mandat, quel premier bilan peut-on tirer de ce nouveau mandat ? Comment comprendre ses gesticulations géopolitiques ? Décryptage dans un instant.   Retour en France. Lecornu sauve sa tête grâce à un budget qui penche à gauche. C’est bel et bien l’épilogue de la saga budgétaire, et il s’est joué au 49-3 !   Et puis les municipales sont bien lancées et Sarah Knafo part à l’assaut de la Capitale. Le maître mot de la campagne : faire de Paris une ville heureuse. Une sacrée entreprise que la candidate de droite entend mener tambour battant pour s’imposer dans le jeu parisien. _____________________________________________________________________ 🔵⚪🔴  Pour faire un don à TVL : https://tvlibertes.faites-un-don.com/ _____________________________________________________________________ 👉 Abonnez-vous à la newsletter de TVL 👉 Inscription gratuite sur TVL.fr _____________________________________________________________________ 🔵 Site officiel : https://www.tvl.fr  🔵 Notre boutique :  https://boutiquetvl.fr/  🔵 Retrouvez-nous sur Odysee : https://odysee.com/@TVL:e  🔵 TVL sur Dailymotion : https://www.dailymotion.com/TVLIBERTES  🔵 Notre chaîne officielle Telegram :  https://t.me/TVLofficiel  🔵 Réseaux sociaux : https://www.facebook.com/tvlibertes/ https://twitter.com/tvlofficiel?lang=fr https://www.tiktok.com/@tvl_officiel https://www.instagram.com/tvlofficiel/  #informations #groenland #macron",PT24M45S,fr,134447,9101,2026-01-20T16:30:33Z
News & Politics,25,jDcCmHSrr0g,"🔴 Attaque du Groenland ? Mercosur, budget : Manuel Bompard, invité de BFMTV !",Manuel Bompard,UCr7r7gh9N45WVwYAmHQ3m3w,📺 Retrouvez l’intégralité de mon passage sur BFMTV du dimanche 18 janvier 2026.  ---------- 📲 Abonnez-vous à mes réseaux sociaux !  👉 Telegram : https://t.me/manuelbompard 👉 WhatsApp : https://whatsapp.com/channel/0029VaEf0Nb3WHTPQnoc610K 👉 X (Twitter) : https://twitter.com/mbompard 👉 Tiktok : https://www.tiktok.com/@manuelbompard 👉 Instagram : https://www.instagram.com/manuelbompard/ 👉 Facebook : https://www.facebook.com/mbompard/ 👉 Linkedin : https://www.linkedin.com/in/manuelbompard/?originalSubdomain=fr,PT43M23S,fr,153436,6006,2026-01-18T12:48:28Z
News & Politics,25,ixm-g9rcS1k,الجامعة الملكية المغربية تعلن اللجوء للقضاء بعد انسحاب منتخب السنغال من نهائي كأس إفريقيا#france,Kora Pix,UCzdIvfTLtVGwWz0suSU_Exg,,PT16S,ar,283670,4766,2026-01-19T22:45:13Z
News & Politics,25,l0uYDmHHrFo,Aphatie pulvérise CNews sur l'affaire Morandini,Censored Free Minds ,UCtmlVJzVyTCjOy168N018dA,"Jean-Michel Aphatie dégoupille une bombe médiatique ! Entre ""valeurs chrétiennes"" et maintien à l'antenne d'un condamné pour corruption de mineurs, le journaliste DÉMONTE l'hypocrisie de CNews et Vincent Bolloré !  INÉDIT : Comment une chaîne qui prône la morale peut-elle garder un animateur condamné définitivement ? Aphatie expose le CYNISME ABSOLU de CNews avec une ironie DÉVASTATRICE !  DÉCRYPTAGE CHOC : De Pascal Praud à Vincent Bolloré, en passant par Philippe de Villiers... Personne n'échappe au regard acéré d'Aphatie qui révèle les CONTRADICTIONS FLAGRANTES de la chaîne !  ►ABONNEZ-VOUS pour ne rien manquer de nos révélations ! ►LIKEZ si vous aimez notre contenu ! ►COMMENTEZ pour participer au débat ! ►PARTAGEZ MASSIVEMENT pour que la vérité éclate !   Activez la cloche 🔔 pour ne manquer aucune de nos vidéos !  Fair Use Notice: Cette vidéo peut contenir du matériel protégé par copyright dont l'utilisation n'a pas toujours été spécifiquement autorisée par le détenteur des droits. Nous rendons ce matériel disponible dans le but de faire progresser la compréhension des questions humanitaires, politiques et sociales. Nous pensons que cela constitue une ""utilisation équitable"" de tout matériel protégé par le droit d'auteur comme prévu par la section 107 de la loi américaine sur le droit d'auteur.",PT1M,fr-FR,206749,11954,2026-01-15T16:55:00Z
News & Politics,25,sQi8v00wBzI,J-P Tanguy (RN) s’offre des ministres,10minutesl'actu,UCgcfP8dO-EN5Wl2SRfnBp9w,"▬▬ ✅ ABONNE-TOI & REJOINS LA COMMUNAUTÉ ▬▬ 👍 Like la vidéo si tu as appris quelque chose 💬 Dis-moi en commentaire ce que tu en penses 🔔 Active la cloche pour ne rien rater des prochains débriefs   🐦 Suis-moi sur X (Twitter) :  https://x.com/10minuteslactu 🎵 Découvre mes formats courts sur TikTok :  https://www.tiktok.com/@10minuteslactu 🎵 Instagram : https://www.instagram.com/10minuteslactu/  Merci de ton soutien — à très vite 🚀 Cette vidéo contient de courtes citations. Utilisées à des fins d’analyse et de critique, conformément à l’article L122-5 du Code de la propriété intellectuelle. Tous les extraits restent la propriété de leurs ayants droit.",PT34S,fr,75945,3956,2026-01-17T05:01:05Z
News & Politics,25,kofqjHhT4Zc,Face à Philippe de Villiers / 16 janvier 2026 (CNews),Philippe de Villiers ,UCC9-paBZnwA6Bp-oNZUioWA,"📺Emission du 16 janvier 2026, CNews. ▶️Facebook : https://www.fb.com/PhilippedeVilliersOfficiel ▶️Instagram : https://www.instagram.com/phdevilliers ▶️Telegram : https://t.me/PhdeVilliers ▶️TikTok : https://www.tiktok.com/@phdevilliers ▶️Twitter : https://twitter.com/PhdeVilliers ▶️WhatsApp : https://bit.ly/471XIWE  #FaceAPhilippeDeVilliers #FADV #CNews",PT1H42S,fr,130485,9573,2026-01-17T08:11:27Z
News & Politics,25,ax-8NVWa-zs,"Michel Onfray : ""Trump a besoin du Groenland pour sa guerre contre la Chine""",Europe 1,UCIMGfEAERXjmWwQeg15BFsg,"Chaque samedi de 13h à 14h, retrouvez ""Face à Michel Onfray"" : interrogé par Laurence Ferrari, Michel Onfray, le philosophe, essayiste et polémiste, passe en revue l'actualité de la semaine. Aujourd'hui, il revient notamment sur la menace Donald Trump au Groenland, la situation en Iran, la colère agricole liée Mercosur ou encore le Haut-Commissariat à la diversité d'Emmanuel Macron.  #europe1  #cnews  #macron #trump #groenland #usa #news   ABONNEZ-VOUS pour plus de vidéos : http://bit.ly/radioE1 LE DIRECT : http://www.europe1.fr/direct-video   Retrouvez-nous sur : | Notre site : http://www.europe1.fr  Europe 1 est l’une des radios les plus emblématiques du paysage médiatique français. Depuis sa création en 1955, elle s’est imposée comme une voix majeure de l’information, du débat et de la culture, en réussissant à conjuguer rigueur journalistique, ton accessible et proximité avec les auditeurs.  La station s’appuie sur une équipe de journalistes et chroniqueurs reconnus comme Dimitri Pavlenko, Christophe Hondelatte, ou Pascal Praud.  Europe 1 se distingue par sa capacité à faire vivre un véritable dialogue avec ses auditeurs. Grâce à ses émissions interactives, ses débats ouverts et ses appels à témoignages, la station valorise la parole citoyenne et donne à chacun l’occasion de réagir à l’actualité, partager une expérience ou exprimer un point de vue.  | Facebook : https://www.facebook.com/Europe1 | Twitter : https://twitter.com/europe1 | Instagram : https://www.instagram.com/europe1/  #europe1 #cnews #actualités #news #politique #débats #radio #actu #praud #kelly #morandini #hdespros #interviews #hondelatte #échanges #histoire #presse #pavlenko #matinale #europe1matin #legislatives #presidentielle #municipale",PT43M47S,fr,183151,3460,2026-01-17T13:30:02Z
News & Politics,25,SuXIRDTjQ58,"MACRON : ""C'EST NOUS QUI GUIDONS L'UKRAINE"" 🇫🇷🇺🇦🇺🇸",GénieTube,UCUdBuznbyDnT9eAB3SSahPQ,"MACRON : ""C'EST NOUS QUI GUIDONS L'UKRAINE"" 🇫🇷🇺🇦🇺🇸  Révélation choc de Macron ! 🇫🇷🇺🇦🇺🇸 Le Président français affirme que la France a remplacé les États-Unis comme principal fournisseur de renseignement à Kiev. ""Aujourd'hui, les deux tiers sont fournis par la France"", a-t-il déclaré, soulignant le retrait des capacités américaines. Un changement stratégique majeur qui place Paris en première ligne face à Moscou. La France est-elle devenue la cible prioritaire ? 🎯🛰️  Shocking revelation from Macron! 🇫🇷🇺🇦🇺🇸 The French President states that France has replaced the US as Kyiv's main intelligence provider. ""Today, two-thirds are provided by France,"" he declared, highlighting the withdrawal of American capabilities. A major strategic shift putting Paris on the front line against Moscow. Has France become the priority target? 🎯🛰️ #Macron #Ukraine #France #USA #War #trump #génietube #internationalnews #news #geopolitik #geopolitics #international #geopolítica #information #géopolitique",PT1M2S,fr,186845,7244,2026-01-15T17:21:05Z
News & Politics,25,Ecr1VMQfgBA,L'énorme coup de gueule d'Emmanuel de Villiers sur le Groenland,RMC,UCgGb7tN3tIH5_Kk05D1J_bA,"🚨 Le coup de gueule d'Emmanuel De Villiers : ""On n'a rien à faire au Groenland ! En plus, on compromet la paix en Ukraine par une friture avec l'administration Trump. Les petits jeux de moquette à Bruxelles, faut que ça s'arrête !""  📻📺📲 Info-Talk-Sport / Radio-TV-Digital  |   ⏰🎙👥 Nos émissions : #ApollineMatin #GGRMC #EstelleMidi   ▶️ Toutes les vidéos sont à retrouver sur l’appli RMC  https://bit.ly/3l0watr  Suivez-nous sur nos réseaux sociaux - Facebook - https://www.facebook.com/RMCinfo - Twitter - https://twitter.com/RMCInfo - Instagram - https://www.instagram.com/rmc_off",PT52S,fr-FR,114798,0,2026-01-16T12:32:00Z
News & Politics,25,8zV6VSZKr7I,Grande distribution : une opacité sur la construction des prix ?,Public Sénat,UCTa1bPArjpvNMgSHAb_pflA,"Le 14 janvier, les sénateurs de la commission d’enquête sur les marges de la grande distribution recevaient Karine Jacquemart, directrice de l’ONG Foodwatch. Pour elle, les géants de l’agroalimentaire et de la grande distribution ont des pratiques “opaques” sur la construction des prix.  🔴 Pour suivre toute l'actualité politique et parlementaire, abonnez-vous à notre chaîne YouTube : https://www.youtube.com/user/publicsenat?sub_confirmation=1  👉 Notre site internet : http://www.publicsenat.fr  ▶️ Découvrez l'ensemble de nos replays : https://www.publicsenat.fr/replay  📬 Abonnez-vous à notre newsletter : https://bit.ly/NewslettersPublicSenat  🚀 Suivez-nous sur les réseaux sociaux  Facebook : https://www.facebook.com/publicsenat X : https://twitter.com/publicsenat Instagram : https://instagram.com/publicsenat LinkedIn : https://www.linkedin.com/company/2996809/ Bluesky : https://bsky.app/profile/publicsenat.fr Threads : https://www.threads.net/@publicsenat TikTok : https://www.tiktok.com/@publicsenat",PT1M22S,fr-FR,135318,9543,2026-01-15T13:47:00Z
