category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
Pets & Animals,15,-Ee-XtbbSuw,Un chien intelligent sauve son maître ! 💊💔 Peu de likes pour ce héros 😢#shorts,ludwing flim,UCVa_j3N1k9wVUBAHlVUDw3g,Un chien intelligent sauve son maître ! 💊💔 Peu de likes pour ce héros 😢#shorts,PT28S,fr,1021048,80623,2026-01-16T12:14:00Z
Pets & Animals,15,tNYRC5VVuTk,Ce Propriétaire A un Chat Qui Se Frotte Partout,Cupcake,UCr9aa18g4QVrhIOCLO3bBHQ,,PT26S,fr-FR,846167,17261,2026-01-16T14:01:39Z
Pets & Animals,15,bL3lReMWpT8,Les Lapins Béliers Sont Des GROSSES CHOCHOTTES 😂🐇 #shorts,Kumo,UCmEZiiCxlATuFcTZdeAX6zA,"Les lapins béliers sont l'incarnation de l'animal de compagnie mignon. Entre leurs oreilles qui leurs tombent devant les yeux, leur petite tete de lapin trop mignon et leur comportement de boule d'amour, tout le monde en est fan ! Par contre il y a des choses ultra importantes à connaitre sur eux avant d'en vouloir un !! 🐇  #lapin #lapins #rabbit #bélier #mignon #animal #animals #animaux #incroyable #nature #kumo",PT1M2S,fr,292920,24309,2026-01-19T23:00:46Z
Pets & Animals,15,w5jLZzvZciM,je mourrai en paix 🤍 #cheval #amour #pourtoi #equitation,Maé & Pépito,UCVMQHz_ZpKLGmGveSIdb4jg,,PT15S,fr,387265,18774,2026-01-16T18:50:53Z
Pets & Animals,15,GL7Hqa6p8H0,POV : Quand tu manges du maïs juste avant de mourir #humour #drole #catmemes #pov #sketch,shorts2chat,UCe6ZPahz6y5klspydFbgn8g,,PT26S,fr,530038,28606,2026-01-17T18:16:08Z
Pets & Animals,15,7NoMiYPgEXw,Vous auriez réagis comment  😂 #humour #drole #sketch #couple #radin,Clap Placzek,UCd7lzcWr6SjY4nOkCmka4AA,,PT59S,fr,493170,20410,2026-01-17T03:26:48Z
Pets & Animals,15,D33EMdLcJMY,COMMENT LES ANIMAUX VOIENT LE MONDE 👀😳,Lil McQueen,UCiWsKciZy6GJhON0ICrmjPg,,PT1M5S,fr,651718,28176,2026-01-17T13:00:23Z
Pets & Animals,15,QWRW-Zryx2M,Le meilleur tapis du monde 😱,Agguati,UCwlzJx2sL326jqFq78omGuA,,PT14S,fr,204458,13102,2026-01-20T16:00:40Z
Pets & Animals,15,5ACQmNq2YZg,Ce poisson peut survivre sans eau pendant des heures,ApprendAvecTonTon,UCHooSojhiJoxkCd2VXJmwrA,,PT1M2S,fr,1183474,32546,2026-01-14T20:35:40Z
Pets & Animals,15,mrBoiom2d50,🐧 abonne-toi ! #nature #animaux #nasteekh,Nasteekh_,UC3fEJq6oNMwPWT0N3fbv5wA,"Original video : mantis_the_cat_one ; themainecoon.mars ; oriental_shorthair_squad ; kona_and_kai_ ;  Universe A-Z ; WRLDWideWow (go subscribe !)  If you are the owner of this video, please contact me at masteekh.pro@gmail.com, and I will remove the video  This video follows the fair use guidelines imposed by my country (France) and any false copyright strike will be contested in the French court system.  Remarque : cette vidéo est réalisée à des fins éducatives uniquement, tout le monde est en sécurité.  Remarque : cette vidéo a été réalisée par un professionnel ; NE TENTEZ PAS DE LA REPRODUIRE.  Remarque : tout le monde est en sécurité.  Remarque : tout cela a été mis en scène.  🎬 Visuels : ©Propriétaire de la vidéo  🎙️ Narration, scénario : @insteekh  Remarque :  Si vous avez des questions concernant cette vidéo, qu'il s'agisse d'un problème de droits d'auteur ou d'une demande de suppression, n'hésitez pas à nous contacter à l'adresse  ((( )))  ⚖️ Clause de responsabilité légale  En vertu de l'article 107 de la loi de 1976 sur le droit d'auteur, l'« usage loyal » est autorisé à des fins telles que le commentaire, la critique, le reportage d'actualité, l'enseignement et la recherche. Cette disposition soutient l'utilisation à des fins éducatives, informatives et non commerciales",PT41S,fr-FR,239975,15415,2026-01-20T15:01:27Z
Pets & Animals,15,O1xTfEm3xvY,Le Baby-Sitter « Faites des gosses 🥲 » Une journée à la ferme 👨🏻‍🌾#BabySitter #Ferme #Humour,Remy David,UCqplM1fADi2KqoREbs3okqA,,PT41S,fr,769075,11508,2026-01-15T16:33:58Z
Pets & Animals,15,b3Gw4JJU-Ek,Rudy le Corbeau dans le BOURBIER 💀,La Quête du Savoir,UC_s_TB9iQyo8urNaAz68sXA,,PT1M8S,fr,400823,0,2026-01-18T18:47:08Z
Pets & Animals,15,nex8yp05MB8,Les aliens sont parmis nous ? #animaux #nemerte,Aaron - Animaux,UCZAa_SjETgmv5blq3aWZVmA,,PT1M12S,fr,676722,33417,2026-01-16T16:30:19Z
Pets & Animals,15,7nP3WGXpSz4,La descente risquée de l’éléphant 😱,Textily,UCijuWGAyw4NBPPvqxyatJ1g,,PT22S,en-US,424259,10175,2026-01-18T19:50:08Z
Pets & Animals,15,F2QeRjJ5T5Y,Qui connaît la vraie version ?👀 #fyp #viral #humour #shortvideo #shorts #trending #subscribe,Alicia & Toi,UC4MYQ39pYlDV1hPfN3K9sAw,,PT16S,en,189994,17044,2026-01-20T16:30:00Z
Pets & Animals,15,XnEoQWTqqPk,Les ados en 2016. #humour #2016 #ado,Miel tropical Shorts,UCEKCFBqtA2aLkCeNldaOIWA,,PT38S,fr,534593,50137,2026-01-16T15:35:51Z
Pets & Animals,15,PwwxSy8hboQ,🤫don't tell our landlord #cat Climbing Rope for a Cat,Raja and David,UC53NoTct1J3bVf1R3lYnloQ,Video by OutdoorSavannah featuring Raja (cat) and David (human),PT25S,en,6732242,183656,2026-01-16T16:24:57Z
Pets & Animals,15,wLCIwq3syTM,15 janvier 2026,Voltaireleroi,UCx4ckoto-HhkWZaYL7lxIyw,,PT15S,fr,428469,30656,2026-01-15T08:33:09Z
Pets & Animals,15,s9dwF56I-bk,Any guesses? 👀🎨 #yodajjeom #colormixing,Yoda Jjeom,UCNKjSbbksjCE6M1kzfaumqQ,,PT12S,en,22864531,256746,2026-01-17T01:47:44Z
Pets & Animals,15,_prQeu-TNTg,Ce chasseur venge les animaux. #courtmétrage #film #netflixfr #movie #acteur #histoire #actrice,RECAP TRILLIONNAIRE,UCHcYGZbobYjGiXTUOao1QXQ,"Avis de droit d'auteur :  Tout le contenu de mes vidéos était utilisé uniquement pour communiquer un message au public. Au meilleur de ma connaissance, cela relève de l'usage loyal dans la section critiques et commentaires. Je n’ai pas l’intention de violer les droits de qui que ce soit.   Cher abonné,   Je mets tout mon cœur et mon dévouement dans la création des meilleurs résumés de films pour vous. Vos contributions sont précieuses et je vous remercie du fond du cœur pour votre support. C'est un honneur pour moi de participer à votre bonheur cinématographique.   Avec gratitude,  [António Soares] Recap Trillionnaire   #Action #Aventure #Comédie #Drame #Suspense #Sciencefiction #Horreur #Romance #Fantastique #Animation #Thriller #Documentaire #Mystère #Superhéros #Historique #Guerre #Biographie #Crime #Adaptation #CourtMétrage #Culte #Indépendant #film #cinéma #séries #TV #cinéphiles #DVD #filmsNetflix #NetflixFrance #art #amoureuxdefilms #filmsetséries #acteur #instafilmes #cinéaste #bluray #Hollywood #risques #Disney #filmdeconseil #photographiedefilm #cinémaàlamaison #Oscar #actrice #instamovie.   abonnez-vous à la chaîne ✨",PT1M40S,fr,397941,23952,2026-01-19T10:11:50Z
Pets & Animals,15,xSqNtxADnu0,Flash Flood Rescue! They Choose Helps Save a Baby Deer #animalrescue #secondsfromdisaster #shorts,Eyes of Satoland,UCgzfQkFQriuz3K-j1D7ARjw,,PT13S,en-US,5910496,46963,2026-01-18T17:00:00Z
Pets & Animals,15,B_U2UlA8H-8,Introducing Our New Dog to the Family #foryou #funny #dog #surprise #shorts #family,Animal Mosaic ,UC3E4OpVWDDKImn2xZEzSIxg,,PT57S,en,7806653,356754,2026-01-16T01:38:28Z
Pets & Animals,15,Y1PK9vXQerM,I Saved A Baby Deer From A Wolf Attack... He Refused To Leave Me ❤️,Wild Alarm,UCpXYCfP3u9Pb6m5AGtDD8NQ,"I was camping alone when a baby deer rushed into my tent, shaking with fear! 😱 A wolf was chasing him. I managed to save him, but I never expected what happened next. He refused to go back to the wild. He followed me home, met my dog, and now... he thinks he is a puppy! Watch this adorable story of the deer who learned to fetch. 😂❤️ #DeerRescue #AnimalFriendship #Bambi #FunnyAnimals #Hero #Shorts #Wildlife Disclaimer: This video is a scripted AI-generated dramatization created for storytelling and entertainment purposes. No animals were harmed.",PT59S,en,64055441,2259401,2026-01-16T17:35:00Z
Pets & Animals,15,QUCCYd_XhCk,Cette famille a mis tous ses chiens à l’abri… mais un inconnu est entré !🐶😱🏠,Lola,UCF-ixEeIwlhoZy3iIarSIbw,#Shorts,PT35S,fr,242818,23836,2026-01-20T20:06:08Z
Pets & Animals,15,NkKgjME7d6w,Papi a rendu le chien très heureux 😯❤️,Espongi 🧽,UC32jDmCsj1l0bOl6LDm58Jg,"Histoire📸: Cet homme a dû laisser son chien chez son grand-père avant de partir en voyage. Il avait peur que son chien se sente seul. Mais dès son arrivée, le chien a explosé de joie en jouant dans d’énormes tas de feuilles. Chaque jour, le grand-père lui en préparait de nouveaux, et le chien s’amusait sans arrêt. Cette joie a rappelé au grand-père son enfance. Et quand le maître est revenu, il n’a pas résisté et a rejoint le jeu. Mais le chien est devenu triste, parce que tu n’as pas mis de like.  #histoires #shorts",PT22S,fr,378410,16184,2026-01-17T19:00:00Z
Pets & Animals,15,yHeGX-10zoY,Elle l'a laissé mourir de froid #animaux #amour #histoire #famille #adoption,Réalité Cachée ,UCgTD5km6OQDnK3yCEFRsxGQ,,PT1M4S,fr,664719,23621,2026-01-14T11:26:11Z
Pets & Animals,15,p5PS4whIRgA,A votre avis c’est qui ? #manda,manu&ana,UClftuKmNaIZEpW312AFjUyg,,PT16S,fr,323741,17839,2026-01-16T17:48:09Z
Pets & Animals,15,T5vQuZxvCpw,Vous auriez choisi quelle couleur ? 🎧,SAPHO,UCKTdKPZC_xAavVJ0Oku5cjg,,PT32S,fr,192066,16786,2026-01-19T16:14:21Z
Pets & Animals,15,AcOhlT4Yqsg,La Panique Visuelle qui a Tout Changé (et le Chien Oublié) 👁️💧🐾,𝗝𝗖 𝗧𝗘𝗖𝗛,UCcHS5SsLga-Pd6TzLtLSUug,MASCARAGATE : La Panique Visuelle qui a Tout Changé (et le Chien Oublié) 👁️💧🐾  #TutorielMascaraDrame 💄 #ErreurMaquillageExtrême 😱 #ChienDansLeFroid 🐕❄️ #RescuteLeChat 🐱 #AidezLesAnimauxSOS 🙏 #LikezPourSauver 👍 #PanneVisuelle 👁️ #CaniculeDeLarmes 😢 #UnCoeurEnCommentaire ❤️ #ViralAnimalier 🦮,PT36S,fr,774557,51471,2026-01-16T23:54:40Z
Pets & Animals,15,lRYbaDhkr8I,Stop en 2026 ! ❌🤣 #chevaldetrait #cheval #equitation,Untraitdecheval,UCch8W34VfLp_JI1J8rYXTrA,,PT1M6S,fr,379474,23609,2026-01-16T17:10:15Z
Pets & Animals,15,yUrA3LZDBWA,Unexpected fish behavior.#fish #funny #sealife #fishvideo #viral #foryou,Furry MixTape,UCVVNE-0MgpWyYB0VAwX69kQ,,PT1M6S,en,14904258,482214,2026-01-16T04:13:44Z
Pets & Animals,15,fsKsSMboSSg,💍 ou ✈️?,Layanne Bch 🤎,UCzesnoTLEHw1yQEOk_Nrsnw,,PT58S,fr,1135731,51643,2026-01-13T16:49:33Z
Pets & Animals,15,CBjZnFFiPVI,Goat Falls down Jagged Cliff #animals #wildlifevideo #viralvideo #wildanimals,Planet Untamed,UCnJLhvWVAiotPSS_uRbxE_A,Watch this clumsy goat fall to its demise.   Buy Premium Cookware Link: https://cruciblecookware.com?sca_ref=10449972.X0nLWriHBk,PT11S,en,3393618,9473,2026-01-18T04:02:36Z
Pets & Animals,15,rw5xaisuGU4,Ce petit chien n'arrivait pas à retrouver son maître 😱,Raccourcissement du film,UC1mPmzbiMGAjmJRKhEXO1Hw,Ce petit chien n'arrivait pas à retrouver son maître 😱,PT44S,fr,122906,10842,2026-01-20T18:01:04Z
Pets & Animals,15,xxzhAxAFBxw,I can’t believe he missed one 🤯 #paulinashows #viralvideo #reaction #satisfying,Paulina Shows,UC9EKx2jNN4TxhGJmckC9ZXQ,,PT32S,en-US,44050324,644422,2026-01-06T14:24:34Z
Pets & Animals,15,DZ9CZcIm9Mo,Backflip ventre backflip c’est super chaud a faire 🙉,Cléopâtre,UCqShXjzkCs3ylBysz2dhr6Q,,PT13S,fr,542054,15059,2026-01-12T18:17:24Z
Pets & Animals,15,Vi0IHouNcqw,Giant Fish Storm the Deck—Then a Great White Jumps the Rail!,Colossal Catch,UC9-VrMTjKLmsGMm4_I0mwNg,"Giant Fish Storm the Deck—Then a Great White Jumps the Rail! A shaky vertical night clip on an industrial fishing boat shows ultra-giant fish blasting out of the stern wake and sliding across a slick steel deck as the crew yell “JACKPOT!”—then a great white breaches at rail height, snapping toward the pile and spraying the phone. #SharkBreach #DeckPanic #NightSea",PT11S,en-US,16173884,270510,2026-01-16T17:54:59Z
Pets & Animals,15,PDnAiGQEdNU,Une orque s'est retrouvée échouée en mer et n'a pas survécu 😭,Quivox,UCMl82bYTKlx02XCgzIYU5cQ,Une orque s'est retrouvée échouée en mer et n'a pas survécu 😭,PT28S,fr,121792,14874,2026-01-20T18:16:38Z
Pets & Animals,15,6ykS4k2KnCY,Phillies land All-Star closer Jhoan Duran ahead of MLB trade deadline 👀🔥 #jhoanduran,makabaka,UCv4VMK-CEcwAR7YQyAwHPlg,,PT1M,en,3746392,124861,2026-01-18T10:28:15Z
Pets & Animals,15,zh-Y77I70Rs,Watch This Dog Work Its Magic!#bordercollie #sheepdog #foryou #fyp #herding,FurryTherapists,UC1vDd7yvxUmfc6DyxkiDIrw,,PT59S,en,9597542,317285,2026-01-14T14:24:55Z
Pets & Animals,15,dMpRY6NC_No,Beaver taking his lumber back! #funny #wildlife #animals,Tool Bag,UCUf1qgH7e51cRlFgL7hS9SA,#construction #beaver #shorts #viralshorts #funnyshorts,PT11S,en-US,5984327,146370,2026-01-13T16:26:50Z
Pets & Animals,15,7OyKicOEAdk,"Elle a perdu son sourire, mais ensuite, il s'est passé ce qui suit… 🥹💕 (@vallitfit/YT,TT)",Jean Shorts,UCiTrRDqUBECD9_E6x0IpInw,,PT17S,fr,288416,11222,2026-01-16T16:00:00Z
Pets & Animals,15,90LVersSCrI,Elle est trop forte,Nina liuba,UCUO8A6zpOYfckjgYgGvyldA,,PT10S,pt-PT,367659,14549,2026-01-14T17:09:09Z
Pets & Animals,15,DDwVZX3sDik,PeP's Amusants #shorts,SerendelleLL,UCkTjA1GY6FgMYP7jWPXihhQ,,PT43S,en-US,78804,3969,2026-01-20T18:25:00Z
Pets & Animals,15,rvv73-esl-I,Une table en bernois massif #shorts #bouvierbernois #chezmarth87,Chez Marth' - La Chaîne Officielle,UCTVGc3fBf5FhNUmUjFVxcaA,----------  Retrouvez toutes nos histoires chaque semaine ici : ▶ Instagram (200k+) : https://www.instagram.com/chezmarth87/ ▶ Tiktok (400k+) : https://www.tiktok.com/@chezmarth87 ▶ Facebook (250k+) : https://www.facebook.com/ChezMarth87/ ▶ Site avec toutes les infos de la pension : https://www.chezmarth87.fr/  ----------  Les partenariats (-10% sur vos achats) :  Vos friandises naturelles préférées sont là :  🍖Cani-gourmand - FRIANDISES NATURELLES 🍖  : https://c3po.link/QJnZRKgCfz Code : CHEZMARTH  🌊 Piscine CanideFIT (2.5mx2.5m)🌊 : https://canidefit.com/piscines/ Code CHEZMARTH ----------   Chez Marth' 87 est une pension pour chiens et chats située en Haute Vienne (87).  On fait des petites vidéos humoristiques des pensionnaires tout en proposant parfois notre avis sur certains sujets concernant les animaux en général.  #chien #chat #humour #sketch #quotidien #pension #animaux #chiots #chaton #funnydogs #funnycats,PT2M36S,fr,222747,12713,2026-01-18T08:38:47Z
Pets & Animals,15,Cn4So6AGiLU,Te rappels tu de ces 10 acteurs français ? 🎥 Ils ont bien vieillis mais voici qui ils étaient...,Mémoire de Héros,UC58UNpEGpxRnRKPXQgpGIcg,,PT59S,fr,325209,8563,2026-01-12T17:43:18Z
Pets & Animals,15,bRa1ZPgeusg,Ma fille grandit trop vite#fille#mamam#Vlog#gitan#Vlog,Ingridkch,UCQ_UCSdpN51Y8qWhiO2LvXg,,PT1M4S,fr,207346,11639,2026-01-18T12:02:11Z
Pets & Animals,15,8aGi-fUu38U,You Won't Believe What This Puppy Brought Me 🎁 #animalrescue #puppy #humanity,Brighter Paws,UCiqEeOBCIiXQMXl16CG5Uow,,PT52S,en-US,35597933,697053,2026-01-15T08:26:27Z
Pets & Animals,15,StnMZO1h_wY,Je suis trop faible pour réussir 😅,Leptitmilo,UC0Fh0MfKN0oe4BizFBwV_Zw,,PT10S,fr,227473,16180,2026-01-16T08:52:39Z
Pets & Animals,15,m6uTQ8cWSAA,Vous en pensez quoi de ma nouvelle robe 🥰 #dachshund #puppy #dog #chien #sausagedog #funny #funny,Maya 💕,UCVYmFuxRG8lI0QrRwTYsuVQ,,PT16S,fr,258305,18827,2026-01-17T17:35:26Z
Pets & Animals,15,vEv19s8RtKY,#funny #love,Holzb Karst,UCCAxR3wMOUs4L6k8uWTPHqQ,,PT59S,en,6805096,168414,2026-01-17T11:47:24Z
Pets & Animals,15,9S6hEaM_YeA,🎬 Animal Control (S2E3) — “Service Dog… Really?”｜Beach Patrol Mix-Up 🐕😬🌊#shorts,PulseFrameEdits,UC0rWEbzgY-WlVF6r4QZCgVg,"Patel and Templeton patrol the beach. 🚓🌊  A woman walks by with her dog, calm and confident. She says the dog is a medical service dog. 🐕‍🦺  Templeton asks for proof.  She left it at home. 😐 Decision made.  The dog goes back to the station. 🏢🐾 Then everything flips. 😳  Someone suddenly collapses.  Before anyone reacts—  the dog springs into action. ⚡ Water.  A blanket.  Perfect instincts. 🥤🧣 No commands needed.  No hesitation.  Clearly trained. Clearly smart. 🧠✨ Patel and Templeton exchange a look.  Awkward.  They might’ve gotten this one wrong. 😬😂  This video is a non-commercial fan edit created for educational, commentary, and cinematic appreciation purposes under Fair Use (17 U.S.C. §107). All rights and materials remain the property of their respective owners. If any copyright concerns arise, please contact me for prompt review or removal.",PT53S,en-US,15115239,586104,2026-01-14T16:04:00Z
Pets & Animals,15,cZaAbWz-07c,Il sauve un chiot coincé dans la machine à laver,Lucci ,UCaMgkhgQ7tmUbEF3M1OrDMw,,PT42S,fr,156641,3534,2026-01-16T19:02:55Z
Pets & Animals,15,vFqgHIDrkPw,Grizzly Cub Freed — Mother Bear Charges From the Trees,CCTV RESCUE ZONE,UCXxl3PpBVaYOerBPE5IDVYw,"Shaky handheld smartphone footage on a remote forest road captures a heart-stopping rescue. A ranger crouches low, cutting tangled wire from around a crying grizzly cub as metal rattles and boots scrape gravel. Without warning, the mother bear bursts from the trees in a terrifying bluff charge, roaring and stomping inches away. The ranger retreats in panic as the camera jerks wildly. Raw wilderness sound only. No music.  #GrizzlyBear #BearCub #WildlifeRescue #ForestLife #PredatorDefense #NatureDocumentary #RawFootage #RealDanger #SoraAI",PT10S,en,2807048,0,2026-01-18T21:00:53Z
Pets & Animals,15,6Vq3TZUJlKY,🐆 Rescuing Trapped Black Panther - Cub Guards Mother! 😭,ComiCast,UCbH0QIkFM2pgPeklVr3kBiw,Mother black panther trapped. Wire snare tight. Dark form exhausted. Green eyes desperate. Young cub standing guard. Hissing defensively. Protecting mother. Rescuer approaches. Wire cutters ready. Cub backing away. Won't leave mother. Cutting wire carefully. Cub snarling staying close. Wire snaps. Mother struggles up. Injured leg. Cub presses against mother. Both backing away. Into vegetation shadows. Melting into darkness. Both escape together. Rescued and free.  #blackpanther #panther #melanistic #rescue #save #trapped #snare #wire #poacher #cub #baby #mother #protect #guard #defend #loyal #freed #escape #shadows #darkness #antipoaching #conservation #wildlife #nature #endangered #rare #emotional #dramatic #witnessed #incredible #amazing #heroic #viral #shorts,PT11S,id,2659881,26014,2026-01-16T13:00:14Z
Pets & Animals,15,fzcPbUq4Efs,je te refait la scène #storytime #vlog #qpuc #humour #dayinmylife #gaming #12coupsdemidi,Alicebruns,UCOJ90uLpS2NrpqZfkQ6bMzQ,,PT47S,fr,195433,9695,2026-01-17T13:32:44Z
Pets & Animals,15,DfGkJ4N5Wiw,My dog loves to shake off water right next to my brother 💀 (🎥: Collab),LADbible Shorts,UCflpy-GNxlahbdRdN5CRUsA,"#LADbible is your home for the best content on the internet. We've got viral videos showing your funniest moments, your pets, wild animal encounters, babies at their best and kids that crack us up. Subscribe now to see the internet's top fails and pranks, the weirdest weather and incredible nature. LADbible publishes the best of the internet right here, every day.  https://www.youtube.com/ladbibleextra?sub_confirmation=1",PT13S,en,9042186,519662,2026-01-13T20:00:10Z
Pets & Animals,15,ossVCyasgVs,서당개 3년이면... 한다더니...,상상이상_반려생활,UCO-ahjypG7Y9pCymxNA25IA,#강아지 #강아지용품 #반려동물 #웰시코기 #강아지쇼츠,PT10S,ko,14456332,504908,2026-01-12T21:37:48Z
Pets & Animals,15,8XnfUb4CWXk,🐱Give your fur baby a paw-dicure!,Paws&Heart,UCIyVSiiLUzL99ptg-e3pPFg,"Pet nail clipping can be stressful — and yes, the wrong clippers can hurt. These LED pet nail clippers help you see the nail clearly, so you trim safer and with more confidence.  ✔️ Built-in LED light for better visibility ✔️ Helps avoid cutting too short ✔️ Less stress for you, calmer experience for your pet  Nail care doesn’t have to be a struggle anymore.  Get Yours Here : https://pawsnheart.com/EZNAIL  #PetCare #PetNailClippers #DogGrooming #CatCare #PetAccessories",PT14S,en,1755474,7254,2026-01-02T23:15:39Z
Pets & Animals,15,9DwrGDABpOM,Son chat détruit son griffoir… et révèle un incroyable trésor caché 😍🎉,BIZARRE,UC6BRH7FXbP9Y9DyBrErFQSg,Son chat détruit son griffoir… et révèle un incroyable trésor caché,PT33S,fr-FR,270334,0,2026-01-17T12:33:52Z
Pets & Animals,15,DIjmzdBs9jk,Stronger Together 🐶 #animals #wildliferescue #shorts,Billie&Alexa,UCGBcZwUir3DyCC2CbKHUn6w,The power of a dog family taking down a monster.,PT35S,en,42984602,735692,2026-01-13T11:40:01Z
Pets & Animals,15,ZfJrZzYhLAo,They are bigger than you think🦌😯,ReTro Space,UCLP5Yzw8MdozVS69OiPEXrg,"When a massive reindeer suddenly steps out of the forest, it completely changes your sense of scale. 🦌🌲  Moose are one of the largest deer species on Earth, and seeing one up close is a powerful reminder of how wild nature truly is. Moments like this show why forests should always be respected — you never know what’s watching from the trees.  📽️ Video used for educational and awareness purposes.",PT11S,en-IN,6163628,0,2026-01-14T15:43:25Z
Pets & Animals,15,EfDFsTeAI2k,The Dog Wasn’t Attacking Him — It Was Warning Him #dog #labradorretriever #rescue,Little Paws Great Hearts,UCkOzcQfZFYHgIfr9OaZJMnA,"At first, it looked like aggression. A truck driver thought the dog was attacking him for damaging his vehicle.  But the dog wasn’t acting out of anger. It was sensing danger—something the human couldn’t yet see.  When the ground began to shake and a massive wave followed, the truth became clear. And when the man fell behind, the dog made a choice that changed everything.  #AnimalRescue #DogsAreHeroes #HeartwarmingStory #ShortFilm #FictionalStory",PT40S,en,20526871,438398,2026-01-15T04:15:01Z
Pets & Animals,15,YVmhoVyOQR8,Catching a newborn calf to iodine her umbilical cord #cattle #ranching #calf,Hammer Ranch,UC64mIBLcIREVkhOC-cJGAoA,,PT37S,en,58744205,1534794,2026-01-08T16:19:02Z
Pets & Animals,15,z2KTA_yVnAk,Le Lion Blanc dans mon Jardin #film 🎬,Mme Récapitulatif,UCgCobHA5gOJQvuCAlNTBOkg,,PT1M4S,fr,371412,17742,2026-01-16T08:35:01Z
Pets & Animals,15,AJox9lkS8ME,Life becomes beautiful when you find a true friend 🥹❤️,NAHID HASAN,UCfGwQwhiPNnZ20lTKQyyheQ,Life becomes beautiful when you find a true friend 🥹❤️,PT13S,hi,5124900,141612,2026-01-15T14:30:20Z
