category_name,category_id,video_id,title,channel_title,channel_id,description,duration,language,views,likes,published_at
Autos & Vehicles,2,PTZpiE-X5tI,Un arbre a faillit écrouler mon château !,thierry vigneau Boiserie,UCMSA4KvFVDy45aQ3OnrGADA,"Vous kiffez quand on fait du bois alors aujourd'hui nouvel épisode ! Bravo aux gagnants du concours❤️  Mon shop boiserie : https://la-boiserie.fr  Mes magasins⬇️ 👉Mx shop moto / Shiftech: 6 Rue du Carr Norgands, 44880 Sautron 🏍️ 👉Jabois Assurance / Essencial airsoft : 20 Rue du Landreau, 49070 Beaucouzé 🔫 👉Les macarons de lulu : 5 Rue Maurice Berne, 49130 Les Ponts-de-Cé 📞 02 41 91 01 52  ➡️ Ma chaine secondaire :  @luluroncedenoyer3468   Pour avoir des exclus c'est ici : 👉 INSTA : @thierryvigneauboiserie (1.5M) 👉 INSTA de Nath : @nathcupif (286k) 👉 SNAP : luluvng (1m) 👉 FACEBOOK : thierryvigneauboiserie (1M) 👉 TIKTOK : lucien_laboiserie (96k)",PT43M3S,fr-FR,496060,28611,2026-01-18T11:00:45Z
Autos & Vehicles,2,eT6hXFEFDr0,J'enlève les logo de ma Tesla 😭💔,benoit_chevalier,UCTb3KFXkJpdvLku09Ly9dkg,,PT55S,fr,315063,11114,2026-01-17T17:15:06Z
Autos & Vehicles,2,DZ-iFoi4Ghk,Il tente un coup d’assurance… et manque de provoquer un drame 😱🚗 #CoupDAssurance #Dashcam,Discover the world ,UCIyKJqOZX-HZh3rFGOvTGsw,Deux voitures se chauffent sur la route. L’un se place devant et freine brutalement pour provoquer un accident. La Mustang évite le choc de justesse… heureusement que la dashcam filmait tout. Ce qui se passe ensuite au feu rouge est totalement choquant.  ⸻   #CoupDAssurance #Dashcam #Arnaque #RoadRage #AccidentÉvité #Mustang #SécuritéRoutière #Fraude #YouTubeShorts #Shorts,PT38S,fr,149520,2042,2026-01-19T10:28:56Z
Autos & Vehicles,2,25dpR0fWdjY,Biker runs into Father at red light😳,EncounterVB,UCJw8K11bWhXnYnXTZ_omU4A,,PT18S,en,8429121,573963,2026-01-19T16:40:45Z
Autos & Vehicles,2,pLvw-WSNGIo,😱Ne montez jamais dans la voiture d'un inconnu...,Success School,UC27EL4DaM7rSD6Xj8lenH8Q,"Cette mère montre à sa fille comment éviter les bandits qui essayent de la faire monter dans leur voiture.  Cette video vous est proposée à but éducatif et de divertissement. Ne reproduisez pas tous ce que vous voyez.   If you have any issues related to this video or your credits are missing then email me at this email address ( successschool2022@gmail.com ) I will remove the video if you have any issues. Do Not Send Copyright Strike or Claim Thanks   All content on this channel is used under the Fair Use policy as outlined in Section 107 of the Copyright Act of 1976. It is used for purposes such as commentary, criticism, news reporting, teaching, scholarship, or research. The materials included are transformed to provide original perspectives, add educational value, or entertain within the legal boundaries of Fair Use. If you believe any content infringes on your copyright, please contact me directly before taking any action. I am committed to resolving any issues promptly.",PT26S,fr,330405,7798,2026-01-17T17:56:01Z
Autos & Vehicles,2,Utp9B0x4ySk,Mechanic fail#funny,momentofrelaxation8,UCZBe9k4WSrVaMKHkERSWDsw,,PT1M,en,10282836,178340,2026-01-17T09:27:58Z
Autos & Vehicles,2,Heu7j6o7pzw,I CANNOT BELIEVE SHE SAID THAT! #toyotasupra #toyota #supra #cars #bmw,MattsMK5,UCqF5zhh3p3b3bvsPXkszuUg,,PT33S,en,30112386,1777582,2026-01-12T20:15:01Z
Autos & Vehicles,2,6JeOGZG73cg,RENAULT MEGANE R26.R : Reine du Nurb',Sylvain Lyve,UCB9gfNOymNLIm5J8lf4MhtA,"Goûtez HOLY 👉 https://fr.weareholy.com/SylvainLyve/Youtube Utilisez le code ""SylvainLyve"" pour 10% de réduction et ""SylvainLyve5"" pour 5€ de réduction lors de votre 1ère commande Collaboration Commerciale  ----------------------------------------------- Un grand merci à l'Anneau du Rhin comme toujours exceptionnel : Le site 👉 https://www.anneau-du-rhin.com/  Et merci à Sport Design Automobiles pour le prêt de cette incroyable R26.R Le site 👉 http://sport-design-automobile.fr/  -----------------------------------------------  Vous pouvez vous abonner en cliquant sur "" S'abonner "" et commenter en mettant un commentaire dans l'onglet "" commentaires ""   📲 INSTAGRAM    https://www.instagram.com/sylvain_lyve/ 📲 TWITTER          https://twitter.com/SylvainLyve 📲 BESTOF         https://www.youtube.com/channel/UCd26XTdCltsEpyvZmmGW9Aw  Montage : Lucas Aubert et Thibault Iacolare Montage sponso : Robin Danos Image : Lucas Martin Drone : Thibault Gabet Son : Alan Poirier Production : Anaelle Le Magorou Vignette : Quentin Legac  📩 MAIL : contactsylvainlyve@gmail.com  Offre spéciale avec NordVPN le sang : https://nordvpn.com/yugioh  Gros bisous  #RENAULT #BAGARRE #MEGANERSTROPHYR26RCESTLONG",PT23M47S,fr,983474,77112,2026-01-15T17:15:00Z
Autos & Vehicles,2,pLsV8GweWdI,#anecdote #renovation #ecoledejardinage #france #automobile #jardin #paysagiste #storytime,LesEmployeursDuNet,UCr71Ya1MNhpsXBhjIjtev0Q,,PT1M24S,fr,303009,4862,2026-01-17T12:22:24Z
Autos & Vehicles,2,EgA6BtcovwU,LA POLICE M’ARRÊTE ET ÇA TOURNE MAL 😡😡 !! J’AI JAMAIS VU ÇA 😠😠!!,GMK,UCWPOLkftHreB1p8ospsiApw,Je me suis fait arrêter par la police en Lamborghini Urus et franchement ce que je peux vous dire c’est que ça ne s’est pas passé comme prévu.,PT1H4M11S,fr,489024,35889,2026-01-18T16:09:54Z
Autos & Vehicles,2,7r8_2pbdZ5o,#automobile #conseilsauto #mecaniquedupoint #astuceauto,Autohacks,UC-A2l6P-jqBEWYyxEpZXSaA,,PT1M4S,fr,865279,14059,2026-01-13T15:45:05Z
Autos & Vehicles,2,muWONaEkhTk,#TMAX 560 sur circuit !,TMAXFRANCE,UC23LBzc11okwWTejbDwFIAw,,PT25S,fr,285031,3974,2026-01-14T17:02:20Z
Autos & Vehicles,2,nDgygdqxjQ8,#edit,Aultor Edits,UCVutX0KlhWskJ2N3zysuQBA,"Originally priced around $1.5 million, the Mercedes CLR GTR is considered oneof the most exclusive a No  No problem!  The Mercedes CLR GTR is a remarkable racing car  celebrated for its  outstanding performance and sleek design. Powered by a potent 6.0-liter V12  engine, it delivers over 600 horsepower.  X  Acceleration from 0 to 100 km/h takes approximately 3.7 seconds, with a  remarkable top speed surpassing 320 km/h.  Incorporating advanced aerodynamic features and  cutting-edge stability technologies, the CLR GTR ensures exceptional stability and control,  particularly during high-speed maneuvers.  Originally priced around $1.5 million, the Mercedes CLR GTR is considered one  of the most exclusive and prestigious racing cars ever produced. s  Its limited production run of just five units adds to its rarity, making it highly  sought after by racing enthusiasts and collectors worldwide.  @OXIDE18  #instagramgrowthexpert #socialmediatips #socialmediaexpert #instagramgrowthtips #contentmarketing #instagramgrowth #onlinecoach #business #contenttips #makebetterreels #socialmediamarketing #socialmediagrowth #socialmediastrategy #instagramalgorithm #instagramtutorial #howtoinstagram #growninstagram #instagrambusinessgrowth #socialmediamarketingtips  @Oxide18  #instagramgrowthexpert #socialmediatips #socialmediaexpert #instagramgrowthtips #contentmarketing #instagramgrowth #onlinecoach #business #contenttips #makebetterreels #socialmediamarketing #socialmediagrowth #socialmediastrategy #instagramalgorithm #instagramtutorial #howtoinstagram #growninstagram #instagrambusinessgrowth #socialmediamarketingtips  by Krishn",PT11S,en,13108895,359491,2026-01-16T16:15:05Z
Autos & Vehicles,2,4rt8lojOKtA,Les ANTI ÉLECTRIQUES vs. la RÉALITÉ 🙄 #automobile #tesla #auto,Xavier,UC8u9y4BeOoUOEePQMyCrgfA,,PT23S,fr-FR,469042,18122,2026-01-12T16:00:11Z
Autos & Vehicles,2,o1owQD4FpvE,Ce mec est un malade ! 😳 #moto #motard #motovlog #motards #danger,ErDoZz,UCygW33VYBPSCsCn7SgSQnKw,,PT40S,fr,156280,3067,2026-01-17T16:01:12Z
Autos & Vehicles,2,wRQ8a3B6xB4,POV:ELLE AIMETROPLES MOTOS,Deria-H77,UC5GS6ZFh0eICraCvPxMY2Ow,,PT1M9S,en-US,125822,4307,2026-01-19T11:24:00Z
Autos & Vehicles,2,fqJePbemZ0M,🎁 Despertador de moto con sonido – El regalo perfecto para motociclistas,Regalos Arequipa,UCBUy_Z62NcbV3Rumfg9MGzg,"Si buscas un regalo diferente para un hombre que maneja moto, este despertador de moto con sonido es ideal. Su diseño tipo moto deportiva y su sonido potente lo convierten en un accesorio único para cualquier motociclista.  Es perfecto para: ✔️ Hombres amantes de las motos ✔️ Decorar habitaciones u oficinas ✔️ Regalos originales con personalidad  📍 Somos una tienda de regalos en Arequipa 📦 Envíos a todo el Perú: Lima, Arequipa, Trujillo, Chiclayo, Piura, Cusco, Huancayo e Iquitos",PT11S,es,4648338,71466,2026-01-17T02:28:35Z
Autos & Vehicles,2,Qr7O1h6fZkY,Semi truck driver brake-checked the bikers. #trucking #theft #dryvan #trucker,Alan Trucker,UCAZsbuGKeCE1CXXlVheSXvQ,,PT13S,en,6575215,239295,2026-01-18T22:06:34Z
Autos & Vehicles,2,XG-EpAO2rek,ON REDONNE VIE À CETTE FIAT PUNTO ABARTH ACCIDENTÉE !,TCQR,UCDbC6tVdvOdvxk7vspAZc1w,"Utilisez mon code « TCQR » pour bénéficier d'une réduction supplémentaire de 5 % sur les produits AUTODOC ! Téléchargez l'application AUTODOC : https://bit.ly/AUTODOC_TCQR pour profiter d'offres exceptionnelles ou consultez le site web AUTODOC : https://bit.ly/AUTODOC_WEB_TCQR. Remarque : le code ne s'applique pas aux produits en dropshipping, aux pneus ou aux actifs illiquides.  • Abonnez-vous à la chaine secondaire TCKR : https://www.youtube.com/@TCKR2   TIKTOK: tcqr_off SNAPCHAT: tcqrmotor INSTAGRAM: tcqr_motor   • Musiques : 🎶 Générique : “TCQR song” – Hypnoticdreams (Laurent Wartelle) © Hypnoticdreams – SACEM 2025  🎶 Outro :  "" CEF - TCQR "" linktr.ee/CEF83 © CEF   • Rejoignez cette chaîne pour bénéficier d'avantages exclusifs : https://www.youtube.com/channel/UCDbC6tVdvOdvxk7vspAZc1w/join  Vous êtes de plus en plus nombreux , merci beaucoup.  Demande sérieuse: tcqrmotor@gmail.com",PT1H11M16S,fr,236506,12164,2026-01-18T12:01:02Z
Autos & Vehicles,2,v1ASo2_OONo,Vigili del fuoco spostano una lamborghini #memepage #memesvideo,AIuto Meme,UCK8oBwA3RZikmhLXFRtlHrg,🤖 Creato con AI e montato manualmente 🎬 per garantire contenuti originali e divertenti 😄.,PT10S,it,1972832,18282,2026-01-11T16:01:32Z
Autos & Vehicles,2,fWOAvgzlhQw,Is This the World's First Safety Car?,Vibrant History,UCPOW3VqGMl1OLZZ4sj6PrFg,"Step back in time to 1926 to witness one of the most unusual automotive experiments in history! This rare archive footage shows the inventor André Mercier and his ""Acrobatic Auto"" during a series of controlled tests in France.  Designed with a unique circular chassis, the Mercier car was engineered to be ""uncrashable."" The goal was to create a vehicle that could roll over and return to its wheels without injuring the driver or destroying the engine—a visionary precursor to the modern roll cage.  This video is shared for historical and educational purposes only. The stunts shown were performed by a professional inventor in a controlled setting for engineering demonstrations nearly 100 years ago. Do not attempt to replicate these maneuvers with modern vehicles.  #VintageCars #EngineeringHistory #1920s #AutomotiveInnovation #colorised",PT14S,en,1543740,35204,2026-01-20T16:25:53Z
Autos & Vehicles,2,7MlVsbWmumk,La voiture peinte avec la peinture la plus noire du monde ! ⚫,Petits Secrets,UC1SzMjwJgaE3CCvZodip6ig,"Les peintures ultra-noires comme le Musou Black et le Vantablack sont conçues pour absorber la quasi-totalité de la lumière visible incidente. Au lieu de réfléchir la lumière vers l'œil, leur structure de surface microscopique piège la lumière entre d'innombrables petites cavités, la convertissant en chaleur. C'est pourquoi ces revêtements peuvent absorber jusqu'à environ 99,4 % de la lumière visible.  Lorsqu'une voiture comme une Jeep Wrangler est recouverte de ce type de peinture, elle perd visuellement sa forme tridimensionnelle. Dans des conditions normales, le cerveau humain se fie aux reflets, aux lumières et aux ombres pour comprendre la forme et la profondeur d'un objet. La peinture ultra-noire supprime la quasi-totalité de ces indices visuels, de sorte que la voiture n'a plus l'air solide ou réfléchissante.  En conséquence, le véhicule apparaît anormalement plat, presque comme une silhouette ou un trou découpé dans la réalité. Les courbes, les bords et les détails deviennent difficiles à percevoir, en particulier à la caméra, où l'exposition et le contraste exagèrent encore l'effet.  Ce phénomène ne signifie pas que la voiture est invisible ou bidimensionnelle, mais il démontre clairement à quel point notre perception de la réalité dépend de la lumière réfléchie. En supprimant les reflets, les revêtements ultra-noirs révèlent avec quelle facilité le cerveau peut être confus lorsque les signaux visuels familiers disparaissent.",PT10S,fr,99609,1433,2026-01-17T21:03:00Z
Autos & Vehicles,2,nFbIkSLpsFU,Driver stood up to the thieves! 😤🛑✋ unknownartist #truckdriver #lkw #camion #automobile #job #work,Dorothy Lech,UCffJa_hHB4ud9AvHbj2kq7g,"📢 Important: If you are the owner of this video, please contact me 📩🤝 📢 Disclaimer: This short is not meant to discriminate 🙅, mock , or judge anyone ⚖️. It shows real-life traffic situations 🚗💥 we may face every day. The content reflects no personal opinions . This channel shows a truck driver's daily life 🚛 in international transport 🌍 — real moments from the road and our work 💪. See for yourself what life on the road looks like 👀🛣️",PT59S,en,4211391,70538,2026-01-13T17:01:31Z
Autos & Vehicles,2,KXFyknw1sK0,Monaco billionaire lady #automobile #fypシ #foryou #monaco #billionaire,Billionaire Monaco ,UCTdkJ8IYwITF5BLy_CNzIzg,Monaco billionaire lady #automobile #fypシ #foryou #monaco #billionaire,PT27S,en,1152233,21738,2026-01-18T23:15:03Z
Autos & Vehicles,2,2IO92sW8uZ4,🔴 Woman  Rides Tesla One Wheel Motorcycle! So Stable! ⚡😍,tec433,UCchUdregpzeJe2LHThnmkVw,,PT16S,en,3871224,65400,2026-01-14T09:15:01Z
Autos & Vehicles,2,UYOhF1bEhbA,Shocking Icy Highway Moment Nearly Ends in Crash | Traffic Cam,Estoico XXI,UChSaR0w8e-yXAoPDpGsaD2Q,"A fixed, high-angle traffic camera captures a shocking winter moment on an icy highway during the early morning hours. Several vehicles are already stopped on the shoulder near an off-ramp because of severe road conditions. A blue sedan then enters the frame, loses traction on the slick surface, and slides dangerously close to the stopped vehicles. On the far right shoulder, a person wearing dark clothing slips briefly on the ice but quickly regains control and moves to a safe distance. Slow-moving traffic in the background highlights just how unpredictable winter driving can be.  #IcyHighway #WinterDriving #TrafficCamera #NearCrash #FrozenRoads #RoadHazard #CaughtOnCamera   shocking traffic cam,icy highway near crash,winter road danger,car sliding uncontrollably,black ice highway,near accident footage,frozen road conditions,winter driving risks,traffic camera recording,snowy highway scene,loss of vehicle control,road hazard footage,real traffic cam",PT16S,en-US,2896637,6826,2026-01-16T04:09:19Z
Autos & Vehicles,2,0iy7omtGWIE,Comment une chaîne lâche se transforme en roue solide 😱,ÉducaTube,UCnErewQBjzdRWCCpRnOxfTw,,PT24S,fr,159581,5167,2026-01-17T20:56:51Z
Autos & Vehicles,2,uIAPS4GQROs,Si c’était si facile SOS High Side…😱,High Side,UCo2LeYTlpLra9swD4Ye-vBg,Les 3 épisodes de la restauration complète sont à visionner sur notre chaîne YouTube.,PT10S,fr,56222,1456,2026-01-19T17:37:42Z
Autos & Vehicles,2,wqbVjML2FVc,Officer Slips on Black Ice as Cars Slide Down Hill 🚓,Jawaun Media,UC65llUgGpfOQ9y4TIl32PfA,"Officer Slips on Black Ice as Cars Slide Down Hill 🚓  Residential City Street — Winter 2025  Vertical smartphone footage shows a steep residential street coated in reflective black ice as a police cruiser sits below with lights flashing. An officer attempts to cross the road, loses footing, and falls just moments before vehicles begin sliding uncontrollably downhill.  Several cars crash into a line of parked vehicles, shoving them onto the snowy sidewalk as bystanders shout warnings. The ice reflects flashing lights and the grey sky as chaos unfolds in seconds.  What would you do if you were standing there when this started?  This story is created using AI-generated content for entertainment. #shorts",PT11S,en,5405319,26762,2026-01-13T02:08:57Z
Autos & Vehicles,2,D_8X_99WAG8,#fire #street #highway #car #driver #power #autobahn #supercars #speed #drifting #4x4 #4wd #offroad,Autobahn Performance,UCN_Wc-hgPLlivWj7lsUZ1-w,,PT21S,en,779959,3024,2026-01-19T17:18:13Z
Autos & Vehicles,2,a1-OSMu-gak,GÜNTHER ENGINEERING,La Sotizerie,UCCeT4fTUiZJ0QCs65zii2uQ,,PT15S,fr,362724,5622,2026-01-17T14:30:12Z
Autos & Vehicles,2,Sixl9dZCOc4,لقد حفر سيارته لصنع مرحاض 😥 ما هذا الاختراق؟,حيل إبداعية,UChZ2igTaNPtn1wxCBehVCBQ,#حيل_السيارات #تعديلات_السيارات #حيل_غريبة #حرف_5_دقائق #بدون_حيل #ما_هذه_الحيلة #ماذا_تفعل #ردود_الأفعال_على_الحيل هذا الفيديو معدّ لأغراض ترفيهية. ولا نقدم أيّ ضمانات بشأن سلامة المحتوى، شموليته أو موثوقيته. أيّ إجراء تقوم به بناءً على المعلومات الواردة في هذا الفيديو هو حصراً مسؤوليتك الخاصة، ولن نكون مسؤولين عن أيّ أضرار أو خسائر. مسؤولية تحرّي الحكمة والحيطة وإجراءات السلامة تقع على عاتق المشاهد إن كان يخطط لتقليد ما يراه في الفيديو. قد يظهر في الفيديو التالي نشاط تم تنفيذه بواسطة ممثلين ضمن بيئة خاضعة للرقابة - يرجى توخي الحذر إن كنت تخطط لتنفيذه بنفسك.,PT35S,en,21639965,87529,2026-01-06T13:00:54Z
Autos & Vehicles,2,4fNrITi_Qsk,Custom Ford GT by Boden Autohaus #bodenautohaus #ford #fordgt #hre #brembo,Boden Autohaus,UCatSdYGO69SaO-7EiwnQXeQ,,PT16S,en-US,1508914,31506,2026-01-17T19:01:12Z
Autos & Vehicles,2,Hh0_2z7nG2g,#trend,Spencer Edit,UCDoXF82SSHDKKbYdrXmXgAw,"The Mercedes CLR GTR is a high-performance racing machine powered by a 6.0-liter V12 engine producing over 600 horsepower. It rockets from 0–100 km/h in under 4 seconds and reaches speeds above 320 km/h.  Built for extreme aerodynamics and race-level stability, this car is one of the rarest machines ever created. With a price near $1.5 million and only five units produced, the CLR GTR is pure automotive history.  #Shorts #YouTubeShorts #Viral #Trending #Explore #FYP #ForYou #DidYouKnow #AmazingFacts #LuxuryLife #MillionDollar #RichLifestyle #DreamLife #Speed #Power",PT12S,en,4483992,105123,2026-01-17T13:16:56Z
Autos & Vehicles,2,jZarDVhDJVI,Faites pas gaffe à ma voix...🤣 #rallye #wrc #pov #assettocorsa #mdr #automobile #shortyoutube,dose2rallye,UCBf9ZfkIVY9Cd5zKiKJ6SIA,,PT1M25S,fr,57033,2964,2026-01-20T16:36:15Z
Autos & Vehicles,2,e1Y4BTYiEUU,GIANT TRUCK Narrowly Escapes! 🚛😱,Diary of Captain ,UCkyFXxEMwqf9caWm1zfIUSg,,PT12S,en-US,1429310,7029,2026-01-20T06:43:00Z
Autos & Vehicles,2,B2Fs_s8IZ0k,a tempting race? 💔,Angelina Dimova,UC0esI16dRI6caNzve2xMjlA,,PT17S,en-US,5664881,226244,2026-01-17T18:35:24Z
Autos & Vehicles,2,-p2gnapSAX4,COP SHOWED UP AT THE WORST TIME 😭 #M240i #B58 #dashcam #dashcamvideos #police #cops #funny,Tyger240i,UCxT9e799hsG2Me51nn2eCgg,,PT35S,en,12466613,672261,2026-01-10T17:00:00Z
Autos & Vehicles,2,3esasUebelU,"the ABSOLUTE best wheel, rust and aluminum cleaner on the market #fyp #satisfying #diy #detailing",Bling Chemicals ,UCadHkItv65Ei9QCgZgdam3Q,,PT25S,en,1642195,47144,2026-01-20T04:30:01Z
Autos & Vehicles,2,iD9nu7xddUI,bloqués dans la neige en pneus été 💀,eva travel,UC7nbOXnwrSCPGfy3bml5L1g,"J’ai flippé ma vieee, c'est vraiment une grosse connerie, non ?    #pyrénées #loudenvielle #chalet #roadtrip #fail #neige #montagne #voyage #aventure #4x4 #evatravel #galère #onétaitbloqués #pneusété #connerie",PT22S,fr,71480,3131,2026-01-17T19:06:29Z
Autos & Vehicles,2,o1GMYODuyKI,"“Plus de freins, plus de volant… et personne ne contrôle la voiture 😭”#anime？#movie",Quiverith Film,UCzegsdZHQ5s93VtaE2Ae-Pg,,PT44S,fr-FR,2104143,58043,2026-01-03T09:18:56Z
Autos & Vehicles,2,bTQRTTx2GDM,Il existe dans le monde des lois incroyables concernant les voitures. 🤯,Conduis ou Meurs,UCqKsLR7KQ4eK-J8-OUHtREQ,"Dans certains pays, il existe des lois automobiles auxquelles tu ne croiras pas.  Par exemple, au Japon, tu ne peux pas acheter une voiture sans prouver que tu as une place de parking.  En Suisse, si tu laves ta voiture devant chez toi, la police peut t’emmener parce que tu pollues l’environnement.  En Allemagne, si tu tombes en panne de carburant sur l’autoroute, tu reçois une amende pour négligence.  Les États-Unis, en revanche, sont très différents. Car il existe des États dans lesquels tu pourrais ne pas recevoir d’amende même si tu déclares la guerre à la couche d’ozone.",PT21S,fr,105580,2515,2026-01-17T11:01:05Z
Autos & Vehicles,2,u1KXE9eQOrg,Big & Small Cars vs Rumi X Mira #beamng   #kpop,Wreck King,UCOaRNVHxmcHRfpNev3-SOjA,,PT18S,en-US,4708742,56601,2026-01-18T16:56:36Z
Autos & Vehicles,2,xcP9f8Q_Xr4,Quad Rêve Raphaël: Transformation Incroyable Après Accident #shorts,ANGUS,UC-gjBCEyK2yZ4ZTvQ-io2hQ,"Victime d'un grave accident, Raphaël a dû être amputé d'une jambe. Mais sa passion pour la moto est intacte. Ce projet fou : lui construire un quad 700 Raptor adapté pour qu'il réalise son rêve. #Quad #Passion #Moto #Accident #Rêve #Reconstruction",PT1M6S,fr,113379,5352,2026-01-16T09:29:24Z
Autos & Vehicles,2,y2bxRQFFfkU,😅 Sébastien Loeb au Rallye du Var 😮 La légende au volant de son Alpine à Toulon,Niko ,UC5v0RnhkUJXIAY38d2hmgNA,"Moment rare au Rallye du Var 🔥 Sébastien Loeb se promène tranquillement aux côtés de son Alpine de rallye dans les rues de Toulon. Une légende vivante, une ambiance unique, et l’histoire du rallye qui passe juste devant nous 🇫🇷🏁  👉 Le charisme, la simplicité… et toujours cette aura de champion.",PT24S,fr-FR,66205,779,2026-01-19T07:00:50Z
Autos & Vehicles,2,gmDr3sWBt3o,Elle a mis des autocollants tout autour de la Rolls Royce mais ne savait pas que c'était si cher,BleuVert,UClX_GCCRodUfrjOzRXVYIGQ,Elle a mis des autocollants tout autour de la Rolls Royce mais ne savait pas que c'était si cher,PT1M13S,fr-FR,316995,11105,2026-01-13T16:19:50Z
Autos & Vehicles,2,2YigpnFy4S0,Smart car hacks before snow storms! ❄️🚗 #clever #car #snow #trick,Beamish,UCAKRwgy0KyZwoIQ-8TvTJKg,Practical tips for getting your car ready for winter storms!,PT11S,en,2937037,12215,2026-01-13T15:00:07Z
